oli_seqid,cust_seqid,parent_cust_seqid,subid,odbid,order_seqid,oli_unit_monthly_net,oli_qty,order_bridge,focus_list,order_util,sku,sku_family,sku_arr,sku_base,sku_fee,sku_active,sku_subscription,sku_perpetual,sku_maint,sku_host,sku_ondemand,sku_onprem,sord,oli_start_dt,oli_end_dt,oli_mbg_dt,rep_supercede_dt,mbg_cancel_dt,non_renew_dt,oli_mct_dt,arr_odb,seats_odb,start_month,oli_start,end_month,ca_account_id,ca_account_name,end_user_ca_account_id,end_user_ca_account_name,geo,operating_area,sales_region,territory,account_segment,currency_code
31122,3014,7000156,3014,7000156,40246859,,40,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42039,42064,42855,,,,,,16934,40,42644,42036,42826,N116647,WOLTERS KLUWER,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31123,5259,5259,5259,5259,40246860,,110,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42061,42064,42794,,,,,,50127,110,42644,42036,42767,N101217,"Roper Industries, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
31124,48962,48962,48962,48962,40246861,,20,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42061,42064,42794,,,,,,7392,20,42644,42036,42767,N098053,ESSILOR INTERNATIONAL,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
31125,48962,48962,48962,48962,40246861,,1,0,0,0,AGQMPD990,EE,1,0,0,1,1,0,0,0,1,0,42061,42064,42794,,,,,,370,0,42644,42036,42767,N098053,ESSILOR INTERNATIONAL,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
31126,1654,1654,1654,1654,40246863,,120,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42062,42095,42825,,,,,,56801,120,42644,42036,42795,N122776,"General Information Services, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Commercial,USD
31127,5074,7000177,5074,7000177,40246864,,2000,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42063,41974,42704,,,,,,624000,2000,42644,42036,42675,N111970,Dell Inc,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Platinum,USD
31128,48112,48112,48112,48112,40246865,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42068,42064,42735,,,,,,4528,10,42644,42064,42705,N122454,"SOLUTRAN, INC.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
31129,-287,7000320,-287,7000320,40246866,,200,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42075,42095,42825,,,,,,91728,200,42644,42064,42795,N100861,Old Dominion Freight Line Inc,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
31130,-287,7000320,-287,7000320,40246866,,1,0,0,0,ACSFSB990,UE,1,0,0,1,1,0,0,0,0,1,42075,42095,42825,,,,,,1950,0,42644,42064,42795,N100861,Old Dominion Freight Line Inc,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
31131,5446,7000119,5446,7000119,40246867,,15,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42076,42095,42794,,,,,,5292,15,42644,42064,42767,N098338,SPIRENT COMMUNICATIONS PLC,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
31132,5893,5893,5893,5893,40246868,,1,0,0,0,AGCUEP990,UE,1,1,0,1,0,1,1,0,1,0,42108,42125,42886,,,,,,6600,1,42644,42095,42856,NR51970,Carestream,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31133,5893,5893,5893,5893,40246868,,50,0,0,0,ACNHST990,UE,1,0,0,1,0,1,0,1,1,0,42108,42125,42886,,,,,,6600,0,42644,42095,42856,NR51970,Carestream,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31134,5893,5893,5893,5893,40246868,,49,0,0,0,AGCUEP990,UE,1,1,0,1,0,1,1,0,1,0,42108,42125,42886,,,,,,0,49,42644,42095,42856,NR51970,Carestream,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31135,2796,2796,2796,2796,40246869,,25,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42082,42095,42825,,,,,,8453,25,42644,42064,42795,N117396,The Burgiss Group,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Commercial,USD
31136,2796,2796,2796,2796,40246869,,3,0,0,0,AGQMPD990,EE,1,0,0,1,1,0,0,0,1,0,42082,42095,42825,,,,,,1014,0,42644,42064,42795,N117396,The Burgiss Group,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Commercial,USD
31137,5588,5588,5588,5588,40246871,,215,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42096,42125,42855,,,,,,81541,215,42644,42095,42826,ER95413,Hiscox,,,EMEA,NTH,UKI,UK,Silver,GBP
31138,39236,7000213,39236,7000213,40246873,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42123,42125,42947,,,,,,8114,20,42644,42095,42917,E136256,RADWARE LTD.,,,EMEA,STH,ISRAEL,ISRAEL,Commercial,USD
31139,3014,7000156,3014,7000156,40246874,,12,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42123,42156,42855,,,,,,5080,12,42644,42095,42826,N116647,WOLTERS KLUWER,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31140,32844,7000014,32844,7000014,40246875,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42124,42125,42855,,,,,,4200,10,42644,42095,42826,NR51249,SAIC,,,PS/CAN,Public Sector,PS_FED/FSI,PS_FSI,Gold,USD
31141,3014,7000156,3014,7000156,40246876,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42129,42156,42855,,,,,,2117,5,42644,42125,42826,N116647,WOLTERS KLUWER,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31142,48962,48962,48962,48962,40246877,,2,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42150,42156,42794,,,,,,756,2,42644,42125,42767,N098053,ESSILOR INTERNATIONAL,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
31143,45149,45149,45149,45149,40246878,,9,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42156,42156,42704,,,,,,3213,9,42644,42156,42675,NR52795,The Sinclair Companies,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
31144,45149,45149,45149,45149,40246878,,16,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42156,42156,42704,,,,,,5712,16,42644,42156,42675,NR52795,The Sinclair Companies,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
31145,3014,7000156,3014,7000156,40246880,,6,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42158,42186,42855,,,,,,2540,6,42644,42156,42826,N116647,WOLTERS KLUWER,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31146,3014,7000156,3014,7000156,40246881,,21,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42160,42186,42855,,,,,,8891,21,42644,42156,42826,N116647,WOLTERS KLUWER,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31147,1343,1343,1343,1343,40246882,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42166,42186,42735,,,,,,9702,20,42644,42156,42705,N127543,"Cleversafe, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
31148,38555,7000328,38555,7000328,40246883,,35,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42174,42186,42674,,,,,,16464,35,42644,42156,42644,N097781,Radian Group Inc,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Silver,USD
31149,-287,7000320,-287,7000320,40246884,,10,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42184,42186,42825,,,,,,5880,10,42644,42156,42795,N100861,Old Dominion Freight Line Inc,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
31150,5446,7000119,5446,7000119,40246885,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42199,42217,42794,,,,,,9923,25,42644,42186,42767,N098338,SPIRENT COMMUNICATIONS PLC,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
31151,64063,64063,64063,64063,40246886,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42202,42217,42947,,,,,,0,0,42644,42186,42917,N122447,MAHLE Powertrain,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
31152,64063,64063,64063,64063,40246886,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42202,42217,42947,,,,,,14641,30,42644,42186,42917,N122447,MAHLE Powertrain,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
31153,64063,64063,64063,64063,40246886,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42202,42217,42947,,,,,,14641,30,42644,42186,42917,N122447,MAHLE Powertrain,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
31154,4004,7000067,4004,7000067,40246887,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42206,42491,43220,,,,,,39690,100,42644,42186,43191,W097035,"DXC Technology, EntServ Schweiz GmbH (EMEA)- Renewals Only.",,,EMEA,EMEA_HQ,EMEA_HQ,EMEA_HQ,Commercial,USD
31155,39236,7000213,39236,7000213,40246888,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,42947,,,,,,12172,30,42644,42186,42917,E136256,RADWARE LTD.,,,EMEA,STH,ISRAEL,ISRAEL,Commercial,USD
31156,7861,7861,7861,7861,40246889,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,42855,,,,,,4586,10,42644,42186,42826,N118717,Lytx Corp,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
31157,6676,6676,6676,6676,40246890,,189,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42226,42309,42674,,,,,,94462,189,42644,42217,42644,E104922,AB Svenska Spel,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31158,9792,9792,9792,9792,40246891,,11,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42226,42309,42674,,,,,,4620,11,42644,42217,42644,E136212,"Sotec, Software- Entwicklungs-GmbH",,,EMEA,CEN,GERMANY,GERMANY,Commercial,USD
31159,51323,51323,51323,51323,40246892,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42240,42309,42674,,,,,,2500,25,42644,42217,42644,E136272,GEN B.V.,,,EMEA,NTH,BENELUX,NETHERLANDS,Commercial,EUR
31160,26321,26321,26321,26321,40246893,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42242,42309,42674,,,,,,2500,25,42644,42217,42644,N122437,IconATG,,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
31161,38555,7000328,38555,7000328,40246894,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42242,42248,42674,,,,,,14112,30,42644,42217,42644,N097781,Radian Group Inc,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Silver,USD
31162,1057,1057,1057,1057,40246895,,400,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42248,42248,42978,,,,,,122640,400,42644,42248,42948,N097814,"Investment Technology Group, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
31163,2380,2380,2380,2380,40246896,,8,0,0,0,AGCQMG990,EE,1,0,0,1,1,0,0,0,1,0,42249,42309,42674,,,,,,960,0,42644,42248,42644,E136215,Indanet GmbH,,,EMEA,CEN,GERMANY,GERMANY,Commercial,USD
31164,2380,2380,2380,2380,40246896,,8,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42249,42309,42674,,,,,,3360,8,42644,42248,42644,E136215,Indanet GmbH,,,EMEA,CEN,GERMANY,GERMANY,Commercial,USD
31165,59596,59596,59596,59596,40246897,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42249,42309,42674,,,,,,14112,30,42644,42248,42644,E136264,SMARTLOGIC HOLDINGS LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31166,6835,6835,6835,6835,40246898,,1,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42247,42309,42674,,,,,,588,1,42644,42217,42644,E136362,ESELLERPRO,,,EMEA,NTH,UKI,UK,Commercial,USD
31167,25994,25994,25994,25994,40246899,,15,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42250,42309,42674,,,,,,6300,15,42644,42248,42644,E136220,ZYNSTRA LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31168,25994,25994,25994,25994,40246899,,15,0,0,0,AGCQMG990,EE,1,0,0,1,1,0,0,0,1,0,42250,42309,42674,,,,,,1800,0,42644,42248,42644,E136220,ZYNSTRA LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31169,59777,7000256,59777,7000256,40246900,,10,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42248,42278,42674,,,,,,5292,10,42644,42248,42644,NR48741,Amgen Inc.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Gold,USD
31170,2411,2411,2411,2411,40246901,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42255,42339,42704,,,,,,4032,10,42644,42248,42675,N122383,Internet Production Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
31171,59777,7000256,59777,7000256,40246902,,5,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42261,42278,42674,,,,,,2646,5,42644,42248,42644,NR48741,Amgen Inc.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Gold,USD
31172,6855,6855,6855,6855,40246903,,100,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42250,42309,42674,,,,,,36750,100,42644,42248,42644,N104403,"Medimedia Usa, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_HQ,Commercial,USD
31173,48170,48170,48170,48170,40246904,,9,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42263,42339,42704,,,,,,3780,9,42644,42248,42675,E136221,DIRECT FERRIES (GROUP) LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31174,12812,12812,12812,12812,40246905,,6,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42263,42309,42674,,,,,,2520,6,42644,42248,42644,E116076,TOP RIGHT GROUP LTD,,,EMEA,NTH,UKI,UK,Commercial,USD
31175,2230,2230,2230,2230,40246906,,5,0,0,0,AGQMPD990,EE,1,0,0,1,1,0,0,0,1,0,42263,42309,42674,,,,,,1838,0,42644,42248,42644,E134587,Actant,,,EMEA,NTH,UKI,UK,Commercial,USD
31176,2230,2230,2230,2230,40246906,,4,0,0,0,AGSMPD990,EE,1,0,0,1,1,0,0,0,1,0,42263,42309,42674,,,,,,1470,0,42644,42248,42644,E134587,Actant,,,EMEA,NTH,UKI,UK,Commercial,USD
31177,2230,2230,2230,2230,40246906,,21,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42263,42309,42674,,,,,,7718,21,42644,42248,42644,E134587,Actant,,,EMEA,NTH,UKI,UK,Commercial,USD
31178,45690,7000085,45690,7000085,40246907,,48,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42263,42309,42674,,,,,,23990,48,42644,42248,42644,NR51094,DEPARTMENT OF ENERGY,,,PS/CAN,Public Sector,PS_FED/FSI,PS_CIVILIAN,Gold,USD
31179,61516,7000211,61516,7000211,40246908,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42262,42339,42704,,,,,,0,0,42644,42248,42675,E136357,PRICEWATERHOUSECOOPERS LLP,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31180,61516,7000211,61516,7000211,40246908,,46,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42262,42339,42704,,,,,,27048,46,42644,42248,42675,E136357,PRICEWATERHOUSECOOPERS LLP,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31181,23868,7000272,23868,7000272,40246909,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42265,42309,42674,,,,,,2500,25,42644,42248,42644,E136302,"OUTSYSTEMS - SOFTWARE EM REDE, S.A.",,,EMEA,STH,IBERIA,PORTUGAL,Commercial,USD
31182,23868,7000272,23868,7000272,40246909,,100,0,0,0,AGUEUT990,UE,1,0,0,1,1,0,0,0,1,0,42265,42309,42674,,,,,,0,0,42644,42248,42644,E136302,"OUTSYSTEMS - SOFTWARE EM REDE, S.A.",,,EMEA,STH,IBERIA,PORTUGAL,Commercial,USD
31183,5044,5044,5044,5044,40246910,,12,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42265,42339,42704,,,,,,2520,12,42644,42248,42675,E136207,Sodertorn University,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31184,23863,23863,23863,23863,40246911,,35,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42265,42309,42674,,,,,,20580,35,42644,42248,42644,E112780,FINDEL P.L.C.,,,EMEA,NTH,UKI,UK,Commercial,USD
31185,49978,49978,49978,49978,40246912,,18,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,42766,,,,,,8203,18,42644,42248,42736,E128911,Fourth,,,EMEA,NTH,UKI,UK,Commercial,USD
31186,49978,49978,49978,49978,40246912,,18,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,42766,,,,,,8203,18,42644,42248,42736,E128911,Fourth,,,EMEA,NTH,UKI,UK,Commercial,USD
31187,49978,49978,49978,49978,40246912,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,42766,,,,,,13671,30,42644,42248,42736,E128911,Fourth,,,EMEA,NTH,UKI,UK,Commercial,USD
31188,49978,49978,49978,49978,40246912,,19,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,42766,,,,,,8658,19,42644,42248,42736,E128911,Fourth,,,EMEA,NTH,UKI,UK,Commercial,USD
31189,49978,49978,49978,49978,40246912,,18,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,42766,,,,,,8203,18,42644,42248,42736,E128911,Fourth,,,EMEA,NTH,UKI,UK,Commercial,USD
31190,2255,2255,2255,2255,40246913,,1,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42268,42309,42674,,,,,,420,1,42644,42248,42644,N122567,"Beyondtrust Software, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
31191,3498,3498,3498,3498,40246914,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42269,42339,42704,,,,,,2500,25,42644,42248,42675,E136389,REITEN & CO CAPITAL PARTNERS VII L.P.,,,EMEA,NTH,NORWAY,NORWAY,Commercial,USD
31192,23667,23667,23667,23667,40246915,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42269,42309,42674,,,,,,0,0,42644,42248,42644,E136216,BTL GROUP LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31193,23667,23667,23667,23667,40246915,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42269,42309,42674,,,,,,48510,100,42644,42248,42644,E136216,BTL GROUP LIMITED,,,EMEA,NTH,UKI,UK,Commercial,USD
31194,-206,-206,-206,-206,40246916,,160,0,0,0,ACNUNL990,UE,1,1,0,1,0,1,1,0,0,1,42270,42339,42704,,,,,,23265,160,42644,42248,42675,E102018,Deutsche Börse AG,,,EMEA,NTH,BENELUX,BELGIUM,Silver,USD
31195,49775,7000177,49775,7000177,40246917,,100,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42272,42278,42825,,,,,,31205,100,42644,42248,42795,N111970,Dell Inc,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Platinum,USD
31196,30312,7000279,30312,7000279,40246918,,12,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42277,42278,42704,,,,,,5998,12,42644,42248,42675,N104778,"Environmental Systems Research Institute, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
31197,4874,7000100,4874,7000100,40246919,,1800,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42277,42278,43008,,,,,,719712,1800,42644,42248,42979,NR52760,"Netapp, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Silver,USD
31198,4933,4933,4933,4933,40246921,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42279,42339,42704,,,,,,2500,25,42644,42278,42675,N122751,"BP3 GLOBAL, INCORPORATED",,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
31199,59777,7000256,59777,7000256,40246922,,10,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42279,42278,42674,,,,,,5292,10,42644,42278,42644,NR48741,Amgen Inc.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Gold,USD
31200,1137,1137,1137,1137,40246923,,25,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42283,42370,42735,,,,,,10500,25,42644,42278,42705,E104884,Kgk Holding AB,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31201,1137,1137,1137,1137,40246923,,25,0,0,0,AGCQMG990,EE,1,0,0,1,1,0,0,0,1,0,42283,42370,42735,,,,,,3000,0,42644,42278,42705,E104884,Kgk Holding AB,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,USD
31202,49228,49228,49228,49228,40246925,,1,0,0,0,AGQMPD990,EE,1,0,0,1,1,0,0,0,1,0,42283,42309,42735,,,,,,420,0,42644,42278,42705,N122620,Totes Isotoner,,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Commercial,USD
31203,49228,49228,49228,49228,40246925,,2,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42283,42309,42735,,,,,,840,2,42644,42278,42705,N122620,Totes Isotoner,,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Commercial,USD
31204,49228,49228,49228,49228,40246925,,13,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42283,42309,42735,,,,,,5460,13,42644,42278,42705,N122620,Totes Isotoner,,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Commercial,USD
31205,70697,70697,70697,70697,40246926,,7,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42284,42309,42674,,,,,,4034,7,42644,42278,42644,N122625,"PARTPIC, INC.",,,NAmer,NA_SE,NA_SE,NA_SE_HQ,Commercial,USD
31206,70278,70278,70278,70278,40246927,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42285,42309,42674,,,,,,0,0,42644,42278,42644,A126743,"FISERV, INC.",,,APJ,ANZ,NEW ZEALAND,NEW ZEALAND,Commercial,USD
31207,70278,70278,70278,70278,40246927,,32,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42285,42309,42674,,,,,,18816,32,42644,42278,42644,A126743,"FISERV, INC.",,,APJ,ANZ,NEW ZEALAND,NEW ZEALAND,Commercial,USD
31208,47821,47821,47821,47821,40246928,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42285,42309,42674,,,,,,4200,10,42644,42278,42644,NR48692,American National Insurance Company Inc,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Gold,USD
31209,3454,3454,3454,3454,40246930,,9,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42283,42309,42674,,,,,,5292,9,42644,42278,42644,N111870,Redtail Solutions,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
31210,49652,49652,49652,49652,40246931,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42285,42370,42735,,,,,,2500,25,42644,42278,42705,N122615,Devellocus,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Commercial,USD
31211,46672,46672,46672,46672,40246932,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,42286,42309,42674,,,,,,2500,25,42644,42278,42644,N122749,Lazarus Software Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
31212,1309,7000004,1309,7000004,40246933,,16,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42341,42370,42735,,,,,,6586,16,42644,42339,42705,NR49973,The Permanente Medical Group Inc,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Platinum,USD
31213,13623,13623,13623,13623,40246934,,75,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42286,42309,42674,,,,,,37485,75,42644,42278,42644,N122586,"Xirrus, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
31214,58595,58595,58595,58595,40246935,,30,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42286,42309,42674,,,,,,11340,30,42644,42278,42644,N122500,Peak Performance,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
31215,1309,7000004,1309,7000004,40246936,,160,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42368,42370,42735,,,,,,65856,160,42644,42339,42705,NR49973,The Permanente Medical Group Inc,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Platinum,USD
31216,7650,7000161,7650,7000161,40246937,,45,0,0,0,ACNHST990,UE,1,0,0,1,0,1,0,1,1,0,42289,42339,42704,,,,,,6795,0,42644,42278,42675,E097157,Deutsche Post AG,,,EMEA,NTH,UKI,UK,Commercial,USD
31217,7650,7000161,7650,7000161,40246937,,45,0,0,0,AGCUEP990,UE,1,1,0,1,0,1,1,0,1,0,42289,42339,42704,,,,,,6795,45,42644,42278,42675,E097157,Deutsche Post AG,,,EMEA,NTH,UKI,UK,Commercial,USD
31218,1309,7000004,1309,7000004,40246938,,51,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42345,42370,42735,,,,,,20992,51,42644,42339,42705,NR49973,The Permanente Medical Group Inc,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Platinum,USD
