subid,fw_month,arr_odb,seats_odb
3132,2013-02-01,43512,125
3132,2013-03-01,43512,125
3132,2013-04-01,43512,125
3132,2013-05-01,43512,125
3133,2009-06-01,12127.5,30
3133,2009-07-01,15151.5,39
3133,2009-08-01,19561.5,51
3133,2009-09-01,19561.5,51
3133,2009-10-01,19561.5,51
3133,2009-11-01,23236.5,61
3133,2009-12-01,30733.5,76
3133,2010-01-01,30733.5,76
3133,2010-02-01,30733.5,76
3133,2010-03-01,30733.5,76
3133,2010-04-01,30733.5,76
3133,2010-05-01,33946.5,86
3133,2010-06-01,30523.5,86
3133,2010-07-01,34093.5,96
3133,2010-08-01,34093.5,96
3133,2010-09-01,34093.5,96
3133,2010-10-01,34093.5,96
3133,2010-11-01,34093.5,96
3133,2010-12-01,34093.5,96
3133,2011-01-01,34093.5,96
3133,2011-02-01,51418.5,146
3133,2011-03-01,51418.5,146
3133,2011-04-01,51418.5,146
3133,2011-05-01,51418.5,146
3133,2011-06-01,61813.5,176
3133,2011-07-01,61813.5,176
3133,2011-08-01,61813.5,176
3133,2011-09-01,61813.5,176
3133,2011-10-01,61813.5,176
3133,2011-11-01,69877.5,200
3133,2011-12-01,70224,200
3133,2012-01-01,70224,200
3133,2012-02-01,70224,200
3133,2012-03-01,87024,250
3133,2012-04-01,87024,250
3133,2012-05-01,87024,250
3133,2012-06-01,87024,250
3133,2012-07-01,93744,270
3133,2012-08-01,100464,290
3133,2012-09-01,100464,290
3133,2012-10-01,100464,290
3133,2012-11-01,100464,290
3133,2012-12-01,70224,200
3133,2013-01-01,70224,200
3133,2013-02-01,70224,200
3133,2013-03-01,70224,200
3133,2013-04-01,70224,200
3133,2013-05-01,70224,200
3133,2013-06-01,70224,200
3133,2013-07-01,70224,200
3133,2013-08-01,70224,200
3133,2013-09-01,70224,200
3133,2013-10-01,70224,200
3133,2013-11-01,70224,200
3133,2013-12-01,70224,200
3133,2014-01-01,27132,75
3133,2014-02-01,27132,75
3133,2014-03-01,27132,75
3133,2014-04-01,27132,75
3133,2014-05-01,27132,75
3133,2014-06-01,27132,75
3133,2014-07-01,27132,75
3133,2014-08-01,27132,75
3133,2014-09-01,27132,75
3133,2014-10-01,27132,75
3133,2014-11-01,27132,75
3133,2014-12-01,27132,75
3133,2015-01-01,27132,75
3133,2015-02-01,27132,75
3133,2015-03-01,8211,22
3133,2015-04-01,8211,22
3133,2015-05-01,8211,22
3133,2015-06-01,8211,22
3133,2015-07-01,8211,22
3133,2015-08-01,8211,22
3133,2015-09-01,8211,22
3133,2015-10-01,8211,22
3133,2015-11-01,8211,22
3134,2009-06-01,3540,12
3134,2009-07-01,3540,12
3134,2009-08-01,3540,12
3134,2009-09-01,3540,12
3134,2009-10-01,3540,12
3134,2009-11-01,3540,12
3134,2009-12-01,3540,12
3134,2010-01-01,3540,12
3134,2010-02-01,3540,12
3134,2010-03-01,3540,12
3134,2010-04-01,3540,12
3134,2010-05-01,3540,12
3134,2010-06-01,3540,12
3134,2010-07-01,6720,16
3134,2010-08-01,6720,16
3134,2010-09-01,6720,16
3134,2010-10-01,6720,16
3134,2010-11-01,6720,16
3134,2010-12-01,6720,16
3134,2011-01-01,6720,16
3134,2011-02-01,6720,16
3134,2011-03-01,6720,16
3134,2011-04-01,6720,16
3134,2011-05-01,6720,16
3134,2011-06-01,6720,16
3136,2009-06-01,2700,10
3136,2009-07-01,2700,10
3136,2009-08-01,2700,10
3136,2009-09-01,2700,10
3136,2009-10-01,2700,10
3136,2009-11-01,2700,10
3136,2009-12-01,2700,10
3136,2010-01-01,2700,10
3136,2010-02-01,2700,10
3136,2010-03-01,2700,10
3136,2010-04-01,2700,10
3136,2010-05-01,2700,10
3136,2010-06-01,2940,7
3136,2010-07-01,2940,7
3136,2010-08-01,2940,7
3136,2010-09-01,2940,7
3136,2010-10-01,2940,7
3136,2010-11-01,2940,7
3136,2010-12-01,2940,7
3136,2011-01-01,2940,7
3136,2011-02-01,2940,7
3136,2011-03-01,2940,7
3136,2011-04-01,2940,7
3136,2011-05-01,2940,7
3136,2011-06-01,2940,7
3138,2009-06-01,38984.4,78
3138,2009-07-01,38984.4,78
3138,2009-08-01,38984.4,78
3138,2009-09-01,38984.4,78
3138,2009-10-01,38984.4,78
3138,2009-11-01,38984.4,78
3138,2009-12-01,38984.4,78
3138,2010-01-01,38984.4,78
3138,2010-02-01,38984.4,78
3138,2010-03-01,38984.4,78
3138,2010-04-01,38984.4,78
3138,2010-05-01,38984.4,78
3138,2010-06-01,38984.4,78
3143,2009-06-01,3461.2200000000003,27
3143,2009-07-01,3461.2200000000003,27
3143,2009-08-01,3461.2200000000003,27
3143,2009-09-01,3461.2200000000003,27
3143,2009-10-01,3461.2200000000003,27
3143,2009-11-01,3461.2200000000003,27
3143,2009-12-01,3461.2200000000003,27
3143,2010-01-01,3461.2200000000003,27
3143,2010-02-01,3461.2200000000003,27
3143,2010-03-01,3461.2200000000003,27
3143,2010-04-01,3461.2200000000003,27
3143,2010-05-01,3461.2200000000003,27
3143,2010-06-01,3461.2200000000003,27
3143,2010-07-01,4961.22,27
3143,2010-08-01,4961.22,27
3143,2010-09-01,4961.22,27
3143,2010-10-01,4961.22,27
3143,2010-11-01,4961.22,27
3143,2010-12-01,4961.22,27
3143,2011-01-01,4961.22,27
3143,2011-02-01,4961.22,27
3143,2011-03-01,4961.22,27
3143,2011-04-01,4961.22,27
3143,2011-05-01,4961.22,27
3143,2011-06-01,4961.22,27
3143,2011-07-01,4961.26,27
3143,2011-08-01,4961.26,27
3143,2011-09-01,4961.26,27
3143,2011-10-01,4961.26,27
3143,2011-11-01,4961.26,27
3143,2011-12-01,4961.26,27
3143,2012-01-01,4961.26,27
3143,2012-02-01,4961.26,27
3143,2012-03-01,4961.26,27
3143,2012-04-01,4961.26,27
3143,2012-05-01,4961.26,27
3143,2012-06-01,4961.26,27
3143,2012-07-01,4961,27
3143,2012-08-01,4961,27
3143,2012-09-01,4961,27
3143,2012-10-01,4961,27
3143,2012-11-01,4961,27
3143,2012-12-01,4961,27
3143,2013-01-01,4961,27
3143,2013-02-01,4961,27
3143,2013-03-01,4961,27
3143,2013-04-01,4961,27
3143,2013-05-01,4961,27
3143,2013-06-01,4961,27
3143,2013-07-01,4961.24,27
3143,2013-08-01,4961.24,27
3143,2013-09-01,4961.24,27
3143,2013-10-01,4961.24,27
3143,2013-11-01,4961.24,27
3143,2013-12-01,4961.24,27
3143,2014-01-01,4961.24,27
3143,2014-02-01,4961.24,27
3143,2014-03-01,4961.24,27
3143,2014-04-01,4961.24,27
3143,2014-05-01,6361.28,32
3143,2014-06-01,6361.28,32
3143,2014-07-01,6361.28,32
3143,2014-08-01,6361.28,32
3143,2014-09-01,6361.28,32
3143,2014-10-01,6361.28,32
3143,2014-11-01,6361.28,32
3143,2014-12-01,6361.28,32
3143,2015-01-01,6361.28,32
3143,2015-02-01,6361.28,32
3143,2015-03-01,6361.28,32
3143,2015-04-01,6361.28,32
3143,2015-05-01,6361.28,32
3143,2015-06-01,6361.28,32
3143,2015-07-01,6361.28,32
3143,2015-08-01,6361.28,32
3143,2015-09-01,6361.28,32
3143,2015-10-01,6361.28,32
3143,2015-11-01,6361.28,32
3143,2015-12-01,6361.28,32
3143,2016-01-01,6361.28,32
3143,2016-02-01,6361.28,32
3143,2016-03-01,6361.28,32
3143,2016-04-01,6361.28,32
3143,2016-05-01,6361.28,32
3143,2016-06-01,6361.28,32
3143,2016-07-01,3307.5,18
3143,2016-08-01,3307.5,18
3143,2016-09-01,3307.5,18
3143,2016-10-01,3308,18
3143,2016-11-01,3308,18
3143,2016-12-01,3308,18
3143,2017-01-01,3308,18
3143,2017-02-01,3308,18
3143,2017-03-01,3308,18
3143,2017-04-01,3308,18
3143,2017-05-01,3308,18
3143,2017-06-01,3308,18
3143,2017-07-01,3308,18
3144,2009-06-01,1620,6
3144,2009-07-01,1620,6
3144,2009-08-01,1620,6
3144,2009-09-01,1620,6
3144,2009-10-01,1620,6
3144,2009-11-01,1620,6
3144,2009-12-01,1620,6
3144,2010-01-01,1620,6
3144,2010-02-01,1620,6
3144,2010-03-01,1620,6
3144,2010-04-01,1620,6
3144,2010-05-01,1620,6
3148,2009-06-01,83260.35,200
3148,2009-07-01,83260.35,200
3148,2009-08-01,83260.35,200
3148,2009-09-01,83260.35,200
3148,2009-10-01,83260.35,200
3148,2009-11-01,83260.35,200
3148,2009-12-01,83260.35,200
3148,2010-01-01,106045.35,250
3148,2010-02-01,106045.35,250
3148,2010-03-01,106045.35,250
3148,2010-04-01,106045.35,250
3148,2010-05-01,106045.35,250
3148,2010-06-01,106045.35,250
3148,2010-07-01,106045.35,250
3148,2010-08-01,106045.35,250
3148,2010-09-01,106045.35,250
3148,2010-10-01,106045.35,250
3148,2010-11-01,106045.35,250
3148,2010-12-01,106045.35,250
3148,2011-01-01,106045.35,250
3148,2011-02-01,106045.35,250
3148,2011-03-01,106045.35,250
3148,2011-04-01,106045.35,250
3148,2011-05-01,106045.35,250
3148,2011-06-01,61607.7,127
3148,2011-07-01,61607.7,127
3148,2011-08-01,61607.7,127
3148,2011-09-01,61607.7,127
3148,2011-10-01,61607.7,127
3148,2011-11-01,61607.7,127
3148,2011-12-01,61607.7,127
3148,2012-01-01,61607.7,127
3148,2012-02-01,61607.7,127
3148,2012-03-01,61607.7,127
3148,2012-04-01,61607.7,127
3148,2012-05-01,61607.7,127
3148,2012-06-01,61607.7,127
3148,2012-07-01,36015,70
3148,2012-08-01,36015,70
3148,2012-09-01,36015,70
3148,2012-10-01,36015,70
3148,2012-11-01,36015,70
3148,2012-12-01,36015,70
3148,2013-01-01,36015,70
3148,2013-02-01,36015,70
3148,2013-03-01,36015,70
3148,2013-04-01,36015,70
3148,2013-05-01,36015,70
3148,2013-06-01,25725,50
3148,2013-07-01,25725,50
3148,2013-08-01,25725,50
3148,2013-09-01,25725,50
3148,2013-10-01,25725,50
3148,2013-11-01,25725,50
3148,2013-12-01,25725,50
3148,2014-01-01,25725,50
3148,2014-02-01,25725,50
3148,2014-03-01,25725,50
3148,2014-04-01,25725,50
3148,2014-05-01,25725,50
3148,2014-06-01,2940,5
3148,2014-07-01,2940,5
3148,2014-08-01,588,1
3148,2014-09-01,588,1
3148,2014-10-01,588,1
3148,2014-11-01,588,1
3148,2014-12-01,588,1
3148,2015-01-01,588,1
3148,2015-02-01,588,1
3148,2015-03-01,588,1
3148,2015-04-01,588,1
3148,2015-05-01,588,1
3152,2009-06-01,16275,50
3152,2009-07-01,16275,50
3152,2009-08-01,16275,50
3152,2009-09-01,27202.5,65
3152,2009-10-01,27202.5,65
3152,2009-11-01,27202.5,65
3152,2009-12-01,27202.5,65
3152,2010-01-01,27202.5,65
3152,2010-02-01,27202.5,65
3152,2010-03-01,27202.5,65
3152,2010-04-01,31387.5,75
3152,2010-05-01,31387.5,75
3152,2010-06-01,35572.5,85
3152,2010-07-01,35572.5,85
3152,2010-08-01,35572.5,85
3152,2010-09-01,37665,90
3152,2010-10-01,37665,90
3152,2010-11-01,37665,90
3152,2010-12-01,37665,90
3152,2011-01-01,37665,90
3152,2011-02-01,37665,90
3152,2011-03-01,37665,90
3152,2011-04-01,37665,90
3152,2011-05-01,40500,100
3152,2011-06-01,40500,100
3152,2011-07-01,40500,100
3152,2011-08-01,40500,100
3152,2011-09-01,40500,100
3152,2011-10-01,40500,100
3152,2011-11-01,40500,100
3152,2011-12-01,40500,100
3152,2012-01-01,40500,100
3152,2012-02-01,40500,100
3152,2012-03-01,40500,100
3152,2012-04-01,2295,5
3152,2012-05-01,2295,5
3152,2012-06-01,2295,5
3152,2012-07-01,2295,5
3152,2012-08-01,2295,5
3152,2012-09-01,2295,5
3152,2012-10-01,2295,5
3152,2012-11-01,2295,5
3152,2012-12-01,2295,5
3152,2013-01-01,2295,5
3152,2013-02-01,2295,5
3152,2013-03-01,2295,5
3152,2013-04-01,2295,5
3152,2013-05-01,2295,5
3152,2013-06-01,2227.5,5
3152,2013-07-01,2227.5,5
3152,2013-08-01,2227.5,5
3152,2013-09-01,2227.5,5
3152,2013-10-01,2227.5,5
3152,2013-11-01,2227.5,5
3152,2013-12-01,2227.5,5
3152,2014-01-01,2227.5,5
3152,2014-02-01,2227.5,5
3152,2014-03-01,2227.5,5
3152,2014-04-01,2227.5,5
3152,2014-05-01,2227.5,5
3152,2014-06-01,2700,5
3152,2014-07-01,2700,5
3152,2014-08-01,2700,5
3152,2014-09-01,2700,5
3152,2014-10-01,2700,5
3152,2014-11-01,2700,5
3152,2014-12-01,2700,5
3152,2015-01-01,2700,5
3152,2015-02-01,2700,5
3152,2015-03-01,2700,5
3152,2015-04-01,2700,5
3152,2015-05-01,2700,5
3152,2015-06-01,588,1
3152,2015-07-01,588,1
3152,2015-08-01,588,1
3152,2015-09-01,588,1
3152,2015-10-01,588,1
3152,2015-11-01,588,1
3152,2015-12-01,588,1
3152,2016-01-01,588,1
3152,2016-02-01,588,1
3152,2016-03-01,588,1
3152,2016-04-01,588,1
3152,2016-05-01,588,1
3153,2009-06-01,18375,50
3153,2009-07-01,18375,50
3153,2009-08-01,18375,50
3153,2009-09-01,18375,50
3153,2009-10-01,18375,50
3153,2009-11-01,18375,50
3153,2009-12-01,18375,50
3153,2010-01-01,18375,50
3153,2010-02-01,18375,50
3153,2010-03-01,18375,50
3153,2010-04-01,18375,50
3153,2010-05-01,18375,50
3153,2010-06-01,18375,50
3154,2009-06-01,6720,16
3154,2009-07-01,6720,16
3154,2009-08-01,6720,16
3154,2009-09-01,6720,16
3154,2009-10-01,6720,16
3154,2009-11-01,6720,16
3154,2009-12-01,7140,17
3154,2010-01-01,7560,18
3154,2010-02-01,7560,18
3154,2010-03-01,7980,19
3154,2010-04-01,7980,19
3154,2010-05-01,7980,19
3154,2010-06-01,8400,20
3154,2010-07-01,8400,20
3154,2010-08-01,8400,20
3154,2010-09-01,8820,21
3154,2010-10-01,8820,21
3154,2010-11-01,8820,21
3154,2010-12-01,9660,23
3154,2011-01-01,20317.5,52
3154,2011-02-01,20317.5,52
3154,2011-03-01,20317.5,52
3154,2011-04-01,21787.5,56
3154,2011-05-01,23257.5,60
3154,2011-06-01,23257.5,60
3154,2011-07-01,22050,60
3154,2011-08-01,22050,60
3154,2011-09-01,22417.5,61
3154,2011-10-01,22785,62
3154,2011-11-01,22785,62
3154,2011-12-01,22785,62
3154,2012-01-01,22785,62
3154,2012-02-01,22785,62
3154,2012-03-01,22785,62
3154,2012-04-01,22785,62
3154,2012-05-01,22785,62
3154,2012-06-01,22785,62
3154,2012-07-01,17010,45
3154,2012-08-01,17010,45
3154,2012-09-01,17010,45
3154,2012-10-01,17010,45
3154,2012-11-01,22522.5,60
3154,2012-12-01,22890,61
3154,2013-01-01,23992.5,64
3154,2013-02-01,23992.5,64
3154,2013-03-01,36529.5,100
3154,2013-04-01,37222.5,102
3154,2013-05-01,37222.5,102
3154,2013-06-01,37915.5,104
3154,2013-07-01,37768.5,105
3154,2013-08-01,37768.5,105
3154,2013-09-01,37768.5,105
3154,2013-10-01,37768.5,105
3154,2013-11-01,37768.5,105
3154,2013-12-01,38808,108
3154,2014-01-01,40887,114
3154,2014-02-01,41580,116
3154,2014-03-01,42273,118
3154,2014-04-01,42273,118
3154,2014-05-01,43312.5,121
3154,2014-06-01,46777.5,131
3154,2014-07-01,52424.4,150
3154,2014-08-01,52424.4,150
3154,2014-09-01,52424.4,150
3154,2014-10-01,52424.4,150
3154,2014-11-01,52424.4,150
3154,2014-12-01,52424.4,150
3154,2015-01-01,52424.4,150
3154,2015-02-01,52424.4,150
3154,2015-03-01,52424.4,150
3154,2015-04-01,52424.4,150
3154,2015-05-01,52781.4,151
3154,2015-06-01,52781.4,151
3154,2015-07-01,58396.8,171
3154,2015-08-01,63772.8,186
3154,2015-09-01,63772.8,186
3154,2015-10-01,68812.8,201
3154,2015-11-01,68812.8,201
3154,2015-12-01,68812.8,201
3154,2016-01-01,68812.8,201
3154,2016-02-01,68812.8,201
3154,2016-03-01,68812.8,201
3154,2016-04-01,68812.8,201
3154,2016-05-01,68812.8,201
3154,2016-06-01,2100,5
3154,2016-07-01,2100,5
3154,2016-08-01,2100,5
3154,2016-09-01,2700,5
3154,2016-10-01,2700,5
3154,2016-11-01,2700,5
3154,2016-12-01,2700,5
3154,2017-01-01,2700,5
3154,2017-02-01,2700,5
3154,2017-03-01,2700,5
3154,2017-04-01,2700,5
3154,2017-05-01,2700,5
3154,2017-06-01,2700,5
3154,2017-07-01,2700,5
3154,2017-08-01,2700,5
3154,2017-09-01,2700,5
3154,2017-10-01,2700,5
3154,2017-11-01,2700,5
3154,2017-12-01,2700,5
3154,2018-01-01,2700,5
3154,2018-02-01,2700,5
3154,2018-03-01,2700,5
3154,2018-04-01,2700,5
3154,2018-05-01,2700,5
3154,2018-06-01,2700,5
3154,2018-07-01,2700,5
3154,2018-08-01,2700,5
3154,2018-09-01,2700,5
3154,2018-10-01,2700,5
3155,2009-06-01,58590.06,180
3155,2009-07-01,58590.06,180
3155,2009-08-01,58590.06,180
3155,2009-09-01,58590.06,180
3155,2009-10-01,61845.06,190
3155,2009-11-01,68775.06,212
3155,2009-12-01,72030.06,222
3155,2010-01-01,84000.06,260
3155,2010-02-01,84000.06,260
3155,2010-03-01,90300.06,280
3155,2010-04-01,91980.06,285
3155,2010-05-01,91980.06,285
3155,2010-06-01,96022.5,295
3155,2010-07-01,92767.5,285
3155,2010-08-01,92767.5,285
3155,2010-09-01,97440,290
3155,2010-10-01,100800,300
3155,2010-11-01,100800,300
3155,2010-12-01,100800,300
3155,2011-01-01,104160,310
3155,2011-02-01,104160,310
3155,2011-03-01,104160,310
3155,2011-04-01,109200,325
3155,2011-05-01,109200,325
3155,2011-06-01,117337.5,350
3155,2011-07-01,112665,370
3155,2011-08-01,112665,370
3155,2011-09-01,112665,370
3155,2011-10-01,118755,390
3155,2011-11-01,136657.5,445
3155,2011-12-01,138285,450
3155,2012-01-01,155925,510
3155,2012-02-01,155925,510
3155,2012-03-01,168e3,550
3155,2012-04-01,168e3,550
3155,2012-05-01,170940,560
3155,2012-06-01,170940,560
3155,2012-07-01,130935,430
3155,2012-08-01,149205,490
3155,2012-09-01,149205,490
3155,2012-10-01,152145,500
3155,2012-11-01,159495,525
3155,2012-12-01,165375,545
3155,2013-01-01,222495,575
3155,2013-02-01,222495,575
3155,2013-03-01,238695,615
3155,2013-04-01,246795,635
3155,2013-05-01,254895,655
3155,2013-06-01,254895,655
3155,2013-07-01,247590,655
3155,2013-08-01,247590,655
3155,2013-09-01,247590,655
3155,2013-10-01,247590,655
3155,2013-11-01,247590,655
3155,2013-12-01,247590,655
3155,2014-01-01,247590,655
3155,2014-02-01,247590,655
3155,2014-03-01,247590,655
3155,2014-04-01,247590,655
3155,2014-05-01,247590,655
3155,2014-06-01,247590,655
3155,2014-07-01,223020,590
3155,2014-08-01,223020,590
3155,2014-09-01,223020,590
3155,2014-10-01,223020,590
3155,2014-11-01,223020,590
3155,2014-12-01,223020,590
3155,2015-01-01,223020,590
3155,2015-02-01,223020,590
3155,2015-03-01,223020,590
3155,2015-04-01,223020,590
3155,2015-05-01,223020,590
3155,2015-06-01,223020,590
3158,2009-07-01,1080,4
3158,2009-08-01,1080,4
3158,2009-09-01,1080,4
3158,2009-10-01,1080,4
3158,2009-11-01,1080,4
3158,2009-12-01,1080,4
3158,2010-01-01,1080,4
3158,2010-02-01,1080,4
3158,2010-03-01,1080,4
3158,2010-04-01,1080,4
3158,2010-05-01,1080,4
3158,2010-06-01,1080,4
3163,2009-07-01,1350,5
3163,2009-08-01,1350,5
3163,2009-09-01,3450,10
3163,2009-10-01,3450,10
3163,2009-11-01,5550,15
3163,2009-12-01,5550,15
3163,2010-01-01,5550,15
3163,2010-02-01,5550,15
3163,2010-03-01,5550,15
3163,2010-04-01,5550,15
3163,2010-05-01,5550,15
3163,2010-06-01,6300,15
3163,2010-07-01,4200,10
3163,2010-08-01,4200,10
3163,2010-09-01,4200,10
3163,2010-10-01,4200,10
3163,2010-11-01,4200,10
3163,2010-12-01,4200,10
3163,2011-01-01,4200,10
3163,2011-02-01,4200,10
3163,2011-03-01,4200,10
3163,2011-04-01,4200,10
3163,2011-05-01,4200,10
3164,2009-07-01,5460,13
3164,2009-08-01,5460,13
3164,2009-09-01,5460,13
3164,2009-10-01,5460,13
3164,2009-11-01,5460,13
3164,2009-12-01,5460,13
3164,2010-01-01,6300,15
3164,2010-02-01,6300,15
3164,2010-03-01,6300,15
3164,2010-04-01,6300,15
3164,2010-05-01,6300,15
3164,2010-06-01,6300,15
3164,2010-07-01,6300,15
3164,2010-08-01,6300,15
3164,2010-09-01,6300,15
3164,2010-10-01,6300,15
3164,2010-11-01,6300,15
3164,2010-12-01,6300,15
3164,2011-01-01,6300,15
3164,2011-02-01,6300,15
3164,2011-03-01,6300,15
3164,2011-04-01,6300,15
3164,2011-05-01,6300,15
3164,2011-06-01,6300,15
3166,2009-07-01,12495,25
3166,2009-08-01,36750,75
3166,2009-09-01,36750,75
3166,2009-10-01,36750,75
3166,2009-11-01,36750,75
3166,2009-12-01,36750,75
3166,2010-01-01,36750,75
3166,2010-02-01,36750,75
3166,2010-03-01,36750,75
3166,2010-04-01,50862,105
3166,2010-05-01,50862,105
3166,2010-06-01,61152,130
3166,2010-07-01,61152,130
3166,2010-08-01,61152,130
3166,2010-09-01,61152,130
3166,2010-10-01,48921.6,130
3166,2010-11-01,48921.6,130
3166,2010-12-01,48921.6,130
3166,2011-01-01,48921.6,130
3166,2011-02-01,48921.6,130
3166,2011-03-01,125449.8,320
3166,2011-04-01,161153.16,412
3166,2011-05-01,161153.16,412
3166,2011-06-01,165422.04,423
3166,2011-07-01,176676.36,452
3166,2011-08-01,176676.36,452
3166,2011-09-01,176676.36,452
3166,2011-10-01,165710.16,462
3166,2011-11-01,165710.16,462
3166,2011-12-01,165710.16,462
3166,2012-01-01,165710.16,462
3166,2012-02-01,165710.16,462
3166,2012-03-01,176470.56,492
3166,2012-04-01,174677.16,487
3166,2012-05-01,172883.76,482
3166,2012-06-01,172883.76,482
3166,2012-07-01,172883.76,482
3166,2012-08-01,196197.96,547
3166,2012-09-01,196197.96,547
3166,2012-10-01,189765.24,547
3166,2012-11-01,189765.24,547
3166,2012-12-01,189765.24,547
3166,2013-01-01,189765.24,547
3166,2013-02-01,189765.24,547
3166,2013-03-01,189765.24,547
3166,2013-04-01,189765.24,547
3166,2013-05-01,189765.24,547
3166,2013-06-01,189765.24,547
3166,2013-07-01,195145.44,562
3166,2013-08-01,195145.44,562
3166,2013-09-01,195145.44,562
3166,2013-10-01,71838.9,181
3166,2013-11-01,71045.1,179
3166,2013-12-01,71045.1,179
3166,2014-01-01,71045.1,179
3166,2014-02-01,71045.1,179
3166,2014-03-01,71045.1,179
3166,2014-04-01,71045.1,179
3166,2014-05-01,71045.1,179
3166,2014-06-01,71045.1,179
3166,2014-07-01,71045.1,179
3166,2014-08-01,71045.1,179
3166,2014-09-01,71045.1,179
3166,2014-10-01,71045.1,179
3166,2014-11-01,7497,15
3166,2014-12-01,7497,15
3166,2015-01-01,7497,15
3166,2015-02-01,7497,15
3166,2015-03-01,7497,15
3166,2015-04-01,7497,15
3166,2015-05-01,7497,15
3166,2015-06-01,7497,15
3166,2015-07-01,7497,15
3166,2015-08-01,7497,15
3166,2015-09-01,7497,15
3168,2008-08-01,19440,40
3168,2008-09-01,19440,40
3168,2008-10-01,19440,40
3168,2008-11-01,19440,40
3168,2008-12-01,19440,40
3168,2009-01-01,19440,40
3168,2009-02-01,19440,40
3168,2009-03-01,19440,40
3168,2009-04-01,19440,40
3173,2009-07-01,5040,12
3173,2009-08-01,5460,13
3173,2009-09-01,7140,17
3173,2009-10-01,9660,23
3173,2009-11-01,10416,25
3173,2009-12-01,11550,28
3173,2010-01-01,12684,31
3173,2010-02-01,12684,31
3173,2010-03-01,14196,32
3173,2010-04-01,13986,34
3173,2010-05-01,13986,34
3173,2010-06-01,13986,34
3173,2010-07-01,13986,34
3173,2010-08-01,13986,34
3173,2010-09-01,13986,34
3173,2010-10-01,13986,34
3173,2010-11-01,13986,34
3173,2010-12-01,13986,34
3173,2011-01-01,13986,34
3173,2011-02-01,13986,34
3173,2011-03-01,13986,34
3173,2011-04-01,13986,34
3173,2011-05-01,13986,34
3173,2011-06-01,13986,34
3173,2011-07-01,12096,29
3173,2011-08-01,12096,29
3173,2011-09-01,12096,29
3173,2011-10-01,12096,29
3173,2011-11-01,12096,29
3173,2011-12-01,12096,29
3173,2012-01-01,12096,29
3173,2012-02-01,12096,29
3173,2012-03-01,12096,29
3173,2012-04-01,12096,29
3173,2012-05-01,12096,29
3173,2012-06-01,12096,29
3173,2012-07-01,10206,27
3173,2012-08-01,10206,27
3173,2012-09-01,10206,27
3173,2012-10-01,10206,27
3173,2012-11-01,10206,27
3173,2012-12-01,10206,27
3173,2013-01-01,10206,27
3173,2013-02-01,10206,27
3173,2013-03-01,10206,27
3173,2013-04-01,10206,27
3173,2013-05-01,10206,27
3173,2013-06-01,10206,27
3173,2013-07-01,10206,27
3173,2013-08-01,10206,27
3173,2013-09-01,10206,27
3173,2013-10-01,10206,27
3173,2013-11-01,10206,27
3173,2013-12-01,10206,27
3173,2014-01-01,10206,27
3173,2014-02-01,10206,27
3173,2014-03-01,10206,27
3173,2014-04-01,10206,27
3173,2014-05-01,10206,27
3173,2014-06-01,10206,27
3173,2014-07-01,10206,27
3173,2014-08-01,10206,27
3173,2014-09-01,10206,27
3173,2014-10-01,10206,27
3173,2014-11-01,10206,27
3173,2014-12-01,10206,27
3173,2015-01-01,10206,27
3173,2015-02-01,10206,27
3173,2015-03-01,10206,27
3173,2015-04-01,10206,27
3173,2015-05-01,10206,27
3173,2015-06-01,10206,27
3173,2015-07-01,10206,27
3173,2015-08-01,10206,27
3173,2015-09-01,10206,27
3173,2015-10-01,10206,27
3173,2015-11-01,10206,27
3173,2015-12-01,10206,27
3173,2016-01-01,10206,27
3173,2016-02-01,10206,27
3173,2016-03-01,10206,27
3173,2016-04-01,10206,27
3173,2016-05-01,10206,27
3173,2016-06-01,10206,27
3173,2016-07-01,10262.7,27
3173,2016-08-01,10262.7,27
3173,2016-09-01,10262.7,27
3173,2016-10-01,10263,27
3173,2016-11-01,12164,32
3173,2016-12-01,12164,32
3173,2017-01-01,12164,32
3173,2017-02-01,12164,32
3173,2017-03-01,12164,32
3173,2017-04-01,12164,32
3173,2017-05-01,12164,32
3173,2017-06-01,12164,32
3173,2017-07-01,12164,32
3178,2009-07-01,2520,6
3178,2009-08-01,2520,6
3178,2009-09-01,2520,6
3178,2009-10-01,2520,6
3178,2009-11-01,2520,6
3178,2009-12-01,2520,6
