ca_account_id,order_seqid,fw_month,arr_odb,seats_odb
A131790,40247790,2016-12-01,141120,300
A131790,40247790,2017-01-01,141120,300
A131790,40247790,2017-02-01,141120,300
A131790,40261109,2017-03-01,144355,275
A131790,40261109,2017-04-01,144355,275
A131790,40261109,2017-05-01,144355,275
A131790,40261109,2017-06-01,14741,25
A131790,40261109,2017-07-01,14741,25
A131790,40261109,2017-08-01,14741,25
A131790,40261109,2017-09-01,14741,25
A131790,40261109,2017-10-01,14741,25
A131790,40261109,2017-11-01,14741,25
A131790,40261109,2017-12-01,14741,25
A131790,40261109,2018-01-01,14741,25
A131790,40261109,2018-02-01,14741,25
A133105,40283753,2018-05-01,2940,10
A133105,40283753,2018-06-01,2940,10
A133105,40283753,2018-07-01,2940,10
A133105,40283753,2018-08-01,2940,10
A133105,40283753,2018-09-01,2940,10
A133105,40283753,2018-10-01,2940,10
AR49675,40261481,2017-07-01,33984,80
AR49675,40261481,2017-08-01,33984,80
AR49675,40261481,2017-09-01,33984,80
AR49675,40261481,2017-10-01,33984,80
AR49675,40261481,2017-11-01,33984,80
AR49675,40261481,2017-12-01,33984,80
AR49675,40261481,2018-01-01,33984,80
AR49675,40261481,2018-02-01,33984,80
AR49675,40261481,2018-03-01,33984,80
AR49675,40261481,2018-04-01,33984,80
AR49675,40261481,2018-05-01,33984,80
AR49675,40261481,2018-06-01,33984,80
AR49693,40246803,2016-10-01,24723,50
AR49693,40246803,2016-11-01,24723,50
AR49693,40246803,2016-12-01,24723,50
AR49693,40246803,2017-01-01,24723,50
AR49694,40246393,2016-10-01,451980,1500
AR49694,40246393,2016-11-01,451980,1500
AR49694,40246393,2016-12-01,451980,1500
AR49694,40246393,2017-01-01,451980,1500
AR49694,40246393,2017-02-01,451980,1500
AR49694,40246393,2017-03-01,451980,1500
AR49694,40246393,2017-04-01,451980,1500
AR49694,40246393,2017-05-01,451980,1500
AR49694,40246393,2017-06-01,451980,1500
AR49694,40246393,2017-07-01,451980,1500
AR49694,40246393,2017-08-01,451980,1500
AR49694,40246393,2017-09-01,451980,1500
AR49694,40246393,2017-10-01,451980,1500
AR49694,40246393,2017-11-01,451980,1500
AR49694,40246393,2017-12-01,451980,1500
AR49694,40248400,2016-10-01,104976,300
AR49694,40248400,2016-11-01,104976,300
AR49694,40248400,2016-12-01,104976,300
AR49694,40248400,2017-01-01,104976,300
AR49694,40248400,2017-02-01,104976,300
AR49694,40248400,2017-03-01,104976,300
AR49694,40248400,2017-04-01,104976,300
AR49694,40248400,2017-05-01,104976,300
AR49694,40248400,2017-06-01,104976,300
AR49694,40248400,2017-07-01,104976,300
AR49694,40248400,2017-08-01,104976,300
AR49694,40248400,2017-09-01,104976,300
AR49694,40248400,2017-10-01,104976,300
AR49694,40248400,2017-11-01,104976,300
AR49694,40248400,2017-12-01,104976,300
AR49694,40271001,2018-02-01,111231,270
AR49694,40271001,2018-03-01,111231,270
AR49694,40271001,2018-04-01,111231,270
AR49694,40271001,2018-05-01,111231,270
AR49694,40271001,2018-06-01,111231,270
AR49694,40271001,2018-07-01,111231,270
AR49694,40271001,2018-08-01,111231,270
AR49694,40271001,2018-09-01,111231,270
AR49694,40271001,2018-10-01,111231,270
AR49698,40247478,2016-10-01,1093680,3000
AR49698,40247478,2016-11-01,1093680,3000
AR49698,40247478,2016-12-01,1093680,3000
AR49698,40247478,2017-01-01,1093680,3000
AR49698,40257005,2017-03-01,590400,1500
AR49698,40257005,2017-04-01,590400,1500
AR49698,40257005,2017-05-01,590400,1500
AR49698,40257005,2017-06-01,590400,1500
AR49698,40257005,2017-07-01,590400,1500
AR49698,40257005,2017-08-01,590400,1500
AR49698,40257005,2017-09-01,590400,1500
AR49698,40257005,2017-10-01,590400,1500
AR49698,40257005,2017-11-01,590400,1500
AR49698,40257005,2017-12-01,590400,1500
AR49698,40257005,2018-01-01,590400,1500
AR49698,40269115,2018-02-01,295174,750
AR49698,40269115,2018-03-01,295174,750
AR49698,40269115,2018-04-01,295174,750
AR49698,40269115,2018-05-01,295174,750
AR49698,40269115,2018-06-01,295174,750
AR49698,40269115,2018-07-01,295174,750
AR49698,40269115,2018-08-01,295174,750
AR49698,40269115,2018-09-01,295174,750
AR49698,40269115,2018-10-01,295174,750
AR49701,40248340,2016-10-01,21344,44
AR49701,40248340,2016-11-01,21344,44
AR49701,40248340,2016-12-01,21344,44
AR49701,40248340,2017-01-01,21344,44
AR49701,40248340,2017-02-01,21344,44
AR49701,40248340,2017-03-01,21344,44
AR49701,40248340,2017-04-01,21344,44
AR49701,40248340,2017-05-01,21344,44
AR49701,40248340,2017-06-01,21344,44
AR49701,40248340,2017-07-01,21344,44
AR49701,40248340,2017-08-01,21344,44
AR49701,40258747,2017-05-01,8004,17
AR49701,40258747,2017-06-01,8004,17
AR49701,40258747,2017-07-01,8004,17
AR49701,40258747,2017-08-01,8004,17
AR49701,40263299,2017-09-01,33611,70
AR49701,40263299,2017-10-01,33611,70
AR49701,40263299,2017-11-01,33611,70
AR49701,40263299,2017-12-01,33611,70
AR49701,40263299,2018-01-01,33611,70
AR49701,40263299,2018-02-01,33611,70
AR49701,40263299,2018-03-01,33611,70
AR49701,40263299,2018-04-01,33611,70
AR49701,40263299,2018-05-01,33611,70
AR49701,40263299,2018-06-01,33611,70
AR49703,40288073,2018-08-01,0,100
AR49703,40288073,2018-09-01,0,100
AR49703,40288073,2018-10-01,0,100
AR49705,40247395,2016-10-01,4704,10
AR49705,40247395,2016-11-01,4704,10
AR49705,40247395,2016-12-01,4704,10
AR49705,40247395,2017-01-01,4704,10
AR49705,40247488,2016-10-01,23520,50
AR49705,40247488,2016-11-01,23520,50
AR49705,40247488,2016-12-01,23520,50
AR49705,40247488,2017-01-01,23520,50
AR49705,40247491,2016-10-01,11760,25
AR49705,40247491,2016-11-01,11760,25
AR49705,40247491,2016-12-01,11760,25
AR49705,40247491,2017-01-01,11760,25
AR49705,40247497,2016-10-01,14112,30
AR49705,40247497,2016-11-01,14112,30
AR49705,40247497,2016-12-01,14112,30
AR49705,40247497,2017-01-01,14112,30
AR49705,40247499,2016-10-01,4704,10
AR49705,40247499,2016-11-01,4704,10
AR49705,40247499,2016-12-01,4704,10
AR49705,40247499,2017-01-01,4704,10
AR49705,40247501,2016-10-01,9408,20
AR49705,40247501,2016-11-01,9408,20
AR49705,40247501,2016-12-01,9408,20
AR49705,40247501,2017-01-01,9408,20
AR49705,40247504,2016-10-01,4704,10
AR49705,40247504,2016-11-01,4704,10
AR49705,40247504,2016-12-01,4704,10
AR49705,40247504,2017-01-01,4704,10
AR49705,40247507,2016-10-01,18816,40
AR49705,40247507,2016-11-01,18816,40
AR49705,40247507,2016-12-01,18816,40
AR49705,40247507,2017-01-01,18816,40
AR49705,40247510,2016-10-01,6586,14
AR49705,40247510,2016-11-01,6586,14
AR49705,40247510,2016-12-01,6586,14
AR49705,40247510,2017-01-01,6586,14
AR49705,40247513,2016-10-01,106781,227
AR49705,40247513,2016-11-01,106781,227
AR49705,40247513,2016-12-01,106781,227
AR49705,40247513,2017-01-01,106781,227
AR49705,40247693,2016-10-01,4704,10
AR49705,40247693,2016-11-01,4704,10
AR49705,40247693,2016-12-01,4704,10
AR49705,40247693,2017-01-01,4704,10
AR49705,40247713,2016-10-01,4704,10
AR49705,40247713,2016-11-01,4704,10
AR49705,40247713,2016-12-01,4704,10
AR49705,40247713,2017-01-01,4704,10
AR49705,40248116,2016-10-01,2352,5
AR49705,40248116,2016-11-01,2352,5
AR49705,40248116,2016-12-01,2352,5
AR49705,40248116,2017-01-01,2352,5
AR49705,40248139,2016-10-01,4704,10
AR49705,40248139,2016-11-01,4704,10
AR49705,40248139,2016-12-01,4704,10
AR49705,40248139,2017-01-01,4704,10
AR49705,40255091,2017-02-01,157624,335
AR49705,40255091,2017-03-01,157624,335
AR49705,40255091,2017-04-01,157624,335
AR49705,40255091,2017-05-01,157624,335
AR49705,40255091,2017-06-01,157624,335
AR49705,40255091,2017-07-01,157624,335
AR49705,40255091,2017-08-01,157624,335
AR49705,40255091,2017-09-01,157624,335
AR49705,40255091,2017-10-01,157624,335
AR49705,40255091,2017-11-01,157624,335
AR49705,40255091,2017-12-01,157624,335
AR49705,40255091,2018-01-01,157624,335
AR49705,40270973,2018-02-01,167048,355
AR49705,40270973,2018-03-01,167048,355
AR49705,40270973,2018-04-01,167048,355
AR49705,40270973,2018-05-01,167048,355
AR49705,40270973,2018-06-01,167048,355
AR49705,40270973,2018-07-01,167048,355
AR49705,40270973,2018-08-01,167048,355
AR49705,40270973,2018-09-01,167048,355
AR49705,40270973,2018-10-01,167048,355
AR49714,40248155,2016-10-01,220500,500
AR49714,40248155,2016-11-01,220500,500
AR49714,40248155,2016-12-01,220500,500
AR49714,40248155,2017-01-01,220500,500
AR49714,40248155,2017-02-01,220500,500
AR49714,40248155,2017-03-01,220500,500
AR49714,40248155,2017-04-01,220500,500
AR49714,40248155,2017-05-01,220500,500
AR49714,40259333,2017-06-01,239908,550
AR49714,40259333,2017-07-01,239908,550
AR49714,40259333,2017-08-01,239908,550
AR49714,40259333,2017-09-01,239908,550
AR49714,40259333,2017-10-01,239908,550
AR49714,40259333,2017-11-01,239908,550
AR49714,40259333,2017-12-01,239908,550
AR49714,40259333,2018-01-01,239908,550
AR49714,40259333,2018-02-01,239908,550
AR49714,40259333,2018-03-01,239908,550
AR49714,40259333,2018-04-01,239908,550
AR49714,40259333,2018-05-01,239908,550
AR49714,40283338,2018-06-01,200091,600
AR49714,40283338,2018-07-01,200091,600
AR49714,40283338,2018-08-01,200091,600
AR49714,40283338,2018-09-01,200091,600
AR49714,40283338,2018-10-01,200091,600
AR50868,40239818,2016-10-01,476571,4400
AR50868,40239818,2016-11-01,476571,4400
AR50868,40239818,2016-12-01,476571,4400
AR50868,40239818,2017-01-01,476571,4400
AR50868,40239818,2017-02-01,476571,4400
AR50868,40239818,2017-03-01,476571,4400
AR50868,40239818,2017-04-01,476571,4400
AR50868,40239819,2016-10-01,0,7600
AR50868,40239819,2016-11-01,0,7600
AR50868,40239819,2016-12-01,0,7600
AR50868,40239819,2017-01-01,0,7600
AR50868,40239819,2017-02-01,0,7600
AR50868,40239819,2017-03-01,0,7600
AR50868,40239819,2017-04-01,0,7600
AR50868,40259484,2017-05-01,443168,12000
AR50868,40259484,2017-06-01,443168,12000
AR50868,40259484,2017-07-01,443168,12000
AR50868,40259484,2017-08-01,443168,12000
AR50868,40259484,2017-09-01,443168,12000
AR50868,40259484,2017-10-01,443168,12000
AR50868,40259484,2017-11-01,443168,12000
AR50868,40259484,2017-12-01,443168,12000
AR50868,40259484,2018-01-01,443168,12000
AR50868,40259484,2018-02-01,443168,12000
AR50868,40259484,2018-03-01,443168,12000
AR50868,40259484,2018-04-01,443168,12000
AR50868,40285186,2018-06-01,443168,12000
AR50868,40285186,2018-07-01,443168,12000
AR50868,40285186,2018-08-01,443168,12000
AR50868,40285186,2018-09-01,443168,12000
AR50868,40285186,2018-10-01,443168,12000
AR50950,40246993,2016-10-01,158336,396
AR50950,40246993,2016-11-01,158336,396
AR50950,40246993,2016-12-01,158336,396
AR50986,40247383,2016-10-01,236670,500
AR50986,40247383,2016-11-01,236670,500
AR50986,40247383,2016-12-01,236670,500
AR50986,40247383,2017-01-01,236670,500
AR50986,40254349,2017-02-01,262878,550
AR50986,40254349,2017-03-01,262878,550
AR50986,40254349,2017-04-01,262878,550
AR50986,40254349,2017-05-01,262878,550
AR50986,40254349,2017-06-01,262878,550
AR50986,40254349,2017-07-01,262878,550
AR50986,40254349,2017-08-01,262878,550
AR50986,40254349,2017-09-01,262878,550
AR50986,40254349,2017-10-01,262878,550
AR50986,40254349,2017-11-01,262878,550
AR50986,40254349,2017-12-01,262878,550
AR50986,40254349,2018-01-01,262878,550
AR50986,40261861,2017-07-01,21969,50
AR50986,40261861,2017-08-01,21969,50
AR50986,40261861,2017-09-01,21969,50
AR50986,40261861,2017-10-01,21969,50
AR50986,40261861,2017-11-01,21969,50
AR50986,40261861,2017-12-01,21969,50
AR50986,40261861,2018-01-01,21969,50
AR50986,40269111,2018-02-01,23437,50
AR50986,40269111,2018-03-01,23437,50
AR50986,40269111,2018-04-01,23437,50
AR50986,40269111,2018-05-01,23437,50
AR50986,40269111,2018-06-01,23437,50
AR50986,40269111,2018-07-01,23437,50
AR50986,40269111,2018-08-01,23437,50
AR50986,40269111,2018-09-01,23437,50
AR50986,40269111,2018-10-01,23437,50
AR50986,40269341,2018-02-01,281235,600
AR50986,40269341,2018-03-01,281235,600
AR50986,40269341,2018-04-01,281235,600
AR50986,40269341,2018-05-01,281235,600
AR50986,40269341,2018-06-01,281235,600
AR50986,40269341,2018-07-01,281235,600
AR50986,40269341,2018-08-01,281235,600
AR50986,40269341,2018-09-01,281235,600
AR50986,40269341,2018-10-01,281235,600
AR50991,40251065,2016-12-01,2077,4
AR50991,40251065,2017-01-01,2077,4
AR50991,40251065,2017-02-01,2077,4
AR50991,40251065,2017-03-01,2077,4
AR50991,40251065,2017-04-01,2077,4
AR50991,40251065,2017-05-01,2077,4
AR50991,40251065,2017-06-01,2077,4
AR50991,40251065,2017-07-01,2077,4
AR50991,40251065,2017-08-01,2077,4
AR50991,40251065,2017-09-01,2077,4
AR50991,40251065,2017-10-01,2077,4
AR50991,40259424,2017-05-01,5691,10
AR50991,40259424,2017-06-01,5691,10
AR50991,40259424,2017-07-01,5691,10
AR50991,40259424,2017-08-01,5691,10
AR50991,40259424,2017-09-01,5691,10
AR50991,40259424,2017-10-01,5691,10
AR50991,40259573,2017-06-01,8463,15
AR50991,40259573,2017-07-01,8463,15
AR50991,40259573,2017-08-01,8463,15
AR50991,40259573,2017-09-01,8463,15
AR50991,40259573,2017-10-01,8463,15
AR50991,40260481,2017-07-01,5614,10
AR50991,40260481,2017-08-01,5614,10
AR50991,40260481,2017-09-01,5614,10
AR50991,40260481,2017-10-01,5614,10
AR50991,40261990,2017-07-01,5701,10
AR50991,40261990,2017-08-01,5701,10
AR50991,40261990,2017-09-01,5701,10
AR50991,40261990,2017-10-01,5701,10
E097032,40246976,2016-10-01,176400,500
E097032,40246976,2016-11-01,176400,500
E097032,40246976,2016-12-01,176400,500
E097032,40254121,2017-02-01,154350,375
E097032,40254121,2017-03-01,154350,375
E097032,40254121,2017-04-01,154350,375
E097032,40254121,2017-05-01,154350,375
E097032,40254121,2017-06-01,154350,375
E097032,40254121,2017-07-01,154350,375
E097032,40254121,2017-08-01,154350,375
E097032,40254121,2017-09-01,154350,375
E097032,40254121,2017-10-01,154350,375
E097032,40254121,2017-11-01,154350,375
E097032,40254121,2017-12-01,154350,375
E097032,40260237,2017-06-01,15971,30
E097032,40260237,2017-07-01,15971,30
E097032,40260237,2017-08-01,15971,30
E097032,40260237,2017-09-01,15971,30
E097032,40260237,2017-10-01,15971,30
E097032,40260237,2017-11-01,15971,30
E097032,40260237,2017-12-01,15971,30
E097055,40252729,2016-12-01,194040,500
E097055,40252729,2017-01-01,194040,500
E097055,40252729,2017-02-01,194040,500
E097055,40252729,2017-03-01,194040,500
E097055,40252729,2017-04-01,194040,500
E097055,40252729,2017-05-01,194040,500
E097055,40252729,2017-06-01,194040,500
E097055,40252729,2017-07-01,194040,500
E097055,40252729,2017-08-01,194040,500
E097055,40252729,2017-09-01,194040,500
E097055,40252729,2017-10-01,194040,500
E097055,40252729,2017-11-01,194040,500
E097055,40252729,2017-12-01,194040,500
E097055,40252729,2018-01-01,194040,500
E097055,40252729,2018-02-01,194040,500
E097055,40252729,2018-03-01,194040,500
E097055,40252729,2018-04-01,194040,500
E097055,40252729,2018-05-01,194040,500
E097055,40252729,2018-06-01,194040,500
E097055,40252729,2018-07-01,194040,500
E097055,40252729,2018-08-01,194040,500
E097055,40252729,2018-09-01,194040,500
E097055,40252729,2018-10-01,194040,500
E097101,40247752,2016-10-01,2940,5
E097101,40247752,2016-11-01,2940,5
E097101,40247752,2016-12-01,2940,5
E097101,40247752,2017-01-01,2940,5
E097101,40247752,2017-02-01,2940,5
E097101,40247752,2017-03-01,2940,5
E097101,40247752,2017-04-01,2940,5
E097156,40247953,2016-10-01,132300,300
E097156,40247953,2016-11-01,132300,300
E097156,40247953,2016-12-01,132300,300
E097156,40247953,2017-01-01,132300,300
E097156,40247953,2017-02-01,132300,300
E097156,40247953,2017-03-01,132300,300
E097156,40247953,2017-04-01,132300,300
E097156,40247953,2017-05-01,132300,300
E097156,40247953,2017-06-01,132300,300
E097156,40247953,2017-07-01,132300,300
E097156,40247953,2017-08-01,132300,300
E097156,40250477,2016-11-01,21950,50
E097156,40250477,2016-12-01,21950,50
E097156,40250477,2017-01-01,21950,50
E097156,40250477,2017-02-01,21950,50
E097156,40250477,2017-03-01,21950,50
E097156,40250477,2017-04-01,21950,50
E097156,40250477,2017-05-01,21950,50
E097156,40250477,2017-06-01,21950,50
E097156,40250477,2017-07-01,21950,50
E097156,40250477,2017-08-01,21950,50
E097156,40264013,2017-09-01,139797,317
E097156,40264013,2017-10-01,139797,317
E097156,40264013,2017-11-01,139797,317
E097156,40264013,2017-12-01,139797,317
E097156,40264013,2018-01-01,139797,317
E097156,40264013,2018-02-01,139797,317
E097156,40264013,2018-03-01,139797,317
E097156,40264013,2018-04-01,139797,317
E097156,40264013,2018-05-01,139797,317
E097156,40264013,2018-06-01,139797,317
E097156,40264013,2018-07-01,139797,317
E097156,40264013,2018-08-01,139797,317
E097156,40287829,2018-09-01,119070,270
E097156,40287829,2018-10-01,119070,270
E097157,40246937,2016-10-01,13590,45
E097157,40246937,2016-11-01,13590,45
E097157,40253431,2017-01-01,1706,5
E097157,40253431,2017-02-01,1706,5
E097157,40253431,2017-03-01,1706,5
E097157,40253431,2017-04-01,1706,5
E097157,40253431,2017-05-01,1706,5
E097157,40253431,2017-06-01,1706,5
E097157,40253431,2017-07-01,1706,5
E097157,40253431,2017-08-01,1706,5
E097157,40253431,2017-09-01,1706,5
E097157,40253431,2017-10-01,1706,5
E097157,40253431,2017-11-01,1706,5
E097157,40285338,2018-06-01,2142,5
E097157,40285338,2018-07-01,2142,5
E097157,40285338,2018-08-01,2142,5
E097157,40285338,2018-09-01,2142,5
E097157,40285338,2018-10-01,2142,5
E097181,40247252,2016-10-01,5513,60
E097181,40247252,2016-11-01,5513,60
E097181,40247252,2016-12-01,5513,60
E097181,40247252,2017-01-01,5513,60
E097181,40247252,2017-02-01,5513,60
E097181,40247252,2017-03-01,5513,60
E097181,40247252,2017-04-01,5513,60
E097181,40247252,2017-05-01,5513,60
E097210,40248213,2016-10-01,588,1
E097210,40248213,2016-11-01,588,1
E097210,40248213,2016-12-01,588,1
E097210,40248213,2017-01-01,588,1
E097210,40248213,2017-02-01,588,1
E097210,40248213,2017-03-01,588,1
E097210,40248213,2017-04-01,588,1
E097210,40248213,2017-05-01,588,1
E097210,40248213,2017-06-01,588,1
E097210,40248213,2017-07-01,588,1
E097271,40257084,2017-03-01,115595,300
E097271,40257084,2017-04-01,115595,300
E097271,40257084,2017-05-01,115595,300
E097271,40257084,2017-06-01,115595,300
E097271,40257084,2017-07-01,115595,300
E097271,40257084,2017-08-01,115595,300
E097271,40257084,2017-09-01,115595,300
E097271,40257084,2017-10-01,115595,300
E097271,40257084,2017-11-01,115595,300
E097271,40257084,2017-12-01,115595,300
E097271,40257084,2018-01-01,115595,300
E097271,40257084,2018-02-01,115595,300
E097271,40257084,2018-03-01,115595,300
E097271,40271861,2018-04-01,105e3,300
E097271,40271861,2018-05-01,105e3,300
E097271,40271861,2018-06-01,105e3,300
E097271,40271861,2018-07-01,105e3,300
E097271,40271861,2018-08-01,105e3,300
E097271,40271861,2018-09-01,105e3,300
E097271,40271861,2018-10-01,105e3,300
E098250,40247397,2016-10-01,19260,35
E098250,40247397,2016-11-01,19260,35
E098250,40247397,2016-12-01,19260,35
E098250,40247397,2017-01-01,19260,35
E098250,40247397,2017-02-01,19260,35
E098250,40254550,2017-03-01,19260,35
E098250,40254550,2017-04-01,19260,35
E098250,40254550,2017-05-01,19260,35
E098250,40254550,2017-06-01,19260,35
E098250,40254550,2017-07-01,19260,35
E098250,40254550,2017-08-01,19260,35
E098250,40254550,2017-09-01,19260,35
E098250,40254550,2017-10-01,19260,35
E098250,40254550,2017-11-01,19260,35
E098250,40254550,2017-12-01,19260,35
E098250,40254550,2018-01-01,19260,35
E098250,40254550,2018-02-01,19260,35
E098250,40272653,2018-03-01,7265,8
E098250,40272653,2018-04-01,7265,8
E098250,40272653,2018-05-01,7265,8
E098250,40272653,2018-06-01,7265,8
E098250,40272653,2018-07-01,7265,8
E098250,40272653,2018-08-01,7265,8
E098250,40272653,2018-09-01,7265,8
E098250,40272653,2018-10-01,7265,8
E100180,40260350,2017-06-01,3965,10
E100180,40260350,2017-07-01,3965,10
E100180,40260350,2017-08-01,3965,10
E100180,40260350,2017-09-01,3965,10
E100180,40260350,2017-10-01,3965,10
E100180,40260350,2017-11-01,3965,10
E100180,40260350,2017-12-01,3965,10
E100180,40260350,2018-01-01,3965,10
E100180,40260350,2018-02-01,3965,10
E100180,40260350,2018-03-01,3965,10
E100180,40260350,2018-04-01,3965,10
E100180,40260350,2018-05-01,3965,10
E100275,40247601,2016-10-01,14700,25
