odbid,fw_month,arr_odb,seats_odb
7000261,2015-08-01,515349.5,1900
7000261,2015-09-01,515349.5,1900
7000261,2015-10-01,515349.5,1900
7000261,2015-11-01,515349.5,1900
7000261,2015-12-01,515349.5,1900
7000262,2014-10-01,11016,20
7000262,2014-11-01,11016,20
7000262,2014-12-01,11016,20
7000262,2015-01-01,11016,20
7000262,2015-02-01,11016,20
7000262,2015-03-01,36006,70
7000262,2015-04-01,36006,70
7000262,2015-05-01,36006,70
7000262,2015-06-01,36006,70
7000262,2015-07-01,36006,70
7000262,2015-08-01,36006,70
7000262,2015-09-01,177055,350
7000262,2015-10-01,177055,350
7000262,2015-11-01,177055,350
7000262,2015-12-01,177055,350
7000262,2016-01-01,177055,350
7000262,2016-02-01,177055,350
7000262,2016-03-01,177055,350
7000262,2016-04-01,177055,350
7000262,2016-05-01,177055,350
7000262,2016-06-01,177055,350
7000262,2016-07-01,177055,350
7000262,2016-08-01,177055,350
7000262,2016-09-01,31356,55
7000262,2016-10-01,31356,55
7000262,2016-11-01,31356,55
7000262,2016-12-01,31356,55
7000262,2017-01-01,31356,55
7000262,2017-02-01,31356,55
7000262,2017-03-01,31356,55
7000262,2017-04-01,31356,55
7000262,2017-05-01,31356,55
7000262,2017-06-01,31356,55
7000262,2017-07-01,31356,55
7000262,2017-08-01,31356,55
7000262,2017-09-01,31356,55
7000263,2012-03-01,15480,25
7000263,2012-04-01,15480,25
7000263,2012-05-01,15480,25
7000263,2012-06-01,40470,75
7000263,2012-07-01,40470,75
7000263,2012-08-01,50466,95
7000263,2012-09-01,65989.2,127
7000263,2012-10-01,78116.7,152
7000263,2012-11-01,78116.7,152
7000263,2012-12-01,78116.7,152
7000263,2013-01-01,78116.7,152
7000263,2013-02-01,44608,85
7000263,2013-03-01,51884.5,100
7000263,2013-04-01,56735.5,110
7000263,2013-05-01,56735.5,110
7000263,2013-06-01,56735.5,110
7000263,2013-07-01,56735.5,110
7000263,2013-08-01,56735.5,110
7000263,2013-09-01,56735.5,110
7000263,2013-10-01,56735.5,110
7000263,2013-11-01,56735.5,110
7000263,2013-12-01,186970,500
7000263,2014-01-01,186970,500
7000263,2014-02-01,186970,500
7000263,2014-03-01,216605.2,572
7000263,2014-04-01,216605.2,572
7000263,2014-05-01,257765.2,672
7000263,2014-06-01,257765.2,672
7000263,2014-07-01,257765.2,672
7000263,2014-08-01,257765.2,672
7000263,2014-09-01,319505.2,822
7000263,2014-10-01,319505.2,822
7000263,2014-11-01,257765.2,672
7000263,2014-12-01,257765.2,672
7000266,2015-07-01,174656.25,0
7000266,2015-08-01,174656.25,0
7000266,2015-09-01,174656.25,0
7000266,2015-10-01,174656.25,0
7000266,2015-11-01,174656.25,0
7000266,2015-12-01,174656.25,0
7000266,2016-01-01,174656.25,0
7000266,2016-02-01,174656.25,0
7000266,2016-03-01,174656.25,0
7000266,2016-04-01,174656.25,0
7000266,2016-05-01,174656.25,0
7000278,2010-05-01,48510,100
7000278,2010-06-01,48510,100
7000278,2010-07-01,48510,100
7000278,2010-08-01,48510,100
7000278,2010-09-01,48510,100
7000278,2010-10-01,48510,100
7000278,2010-11-01,48510,100
7000278,2010-12-01,48510,100
7000278,2011-01-01,48510,100
7000278,2011-02-01,48510,100
7000278,2011-03-01,48510,100
7000278,2011-04-01,48510,100
7000278,2011-05-01,23418,40
7000278,2011-06-01,23418,40
7000278,2011-07-01,23418,40
7000278,2011-08-01,23418,40
7000278,2011-09-01,23418,40
7000278,2011-10-01,43410,80
7000278,2011-11-01,43410,80
7000278,2011-12-01,48408,90
7000278,2012-01-01,48408,90
7000278,2012-02-01,48408,90
7000278,2012-03-01,72663,140
7000278,2012-04-01,77999.1,151
7000278,2012-05-01,85499.7,172
7000278,2012-06-01,90350.7,182
7000278,2012-07-01,90350.7,182
7000278,2012-08-01,90350.7,182
7000278,2012-09-01,90350.7,182
7000278,2012-10-01,104462.7,212
7000278,2012-11-01,112929.9,230
7000278,2012-12-01,157617.9,325
7000278,2013-01-01,199483.5,414
7000278,2013-02-01,211331.69999999998,440
7000278,2013-03-01,220445.69999999998,460
7000278,2013-04-01,220445.69999999998,460
7000278,2013-05-01,169179.4,367
7000278,2013-06-01,169179.4,367
7000278,2013-07-01,169179.4,367
7000278,2013-08-01,169179.4,367
7000278,2013-09-01,210192.4,457
7000278,2013-10-01,210192.4,457
7000278,2013-11-01,210192.4,457
7000278,2013-12-01,210192.4,457
7000278,2014-01-01,210192.4,457
7000278,2014-02-01,210192.4,457
7000278,2014-03-01,210192.4,457
7000278,2014-04-01,210192.4,457
7000278,2014-05-01,222375,500
7000278,2014-06-01,222375,500
7000278,2014-07-01,255361.8,566
7000278,2014-08-01,255361.8,566
7000278,2014-09-01,348295.2,762
7000278,2014-10-01,348295.2,762
7000278,2014-11-01,348295.2,762
7000278,2014-12-01,348295.2,762
7000278,2015-01-01,398275.2,862
7000278,2015-02-01,398275.2,862
7000278,2015-03-01,576675.2,1237
7000278,2015-04-01,576675.2,1237
7000278,2015-05-01,524192.5,1200
7000278,2015-06-01,524192.5,1200
7000278,2015-07-01,524192.5,1200
7000278,2015-08-01,524192.5,1200
7000278,2015-09-01,524192.5,1200
7000278,2015-10-01,524192.5,1200
7000278,2015-11-01,524192.5,1200
7000278,2015-12-01,581581.3,1322
7000278,2016-01-01,639910.9,1446
7000278,2016-02-01,691654.9,1556
7000278,2016-03-01,761744.5,1705
7000278,2016-04-01,787146.1,1759
7000278,2016-05-01,946902,2255
7000278,2016-06-01,946902,2255
7000278,2016-07-01,946902,2255
7000278,2016-08-01,946902,2255
7000278,2016-09-01,946902,2255
7000278,2016-10-01,946902,2255
7000278,2016-11-01,946902,2255
7000278,2016-12-01,1070408,2550
7000278,2017-01-01,1070408,2550
7000278,2017-02-01,1070408,2550
7000278,2017-03-01,1260439,2950
7000278,2017-04-01,1117319,2650
7000278,2017-05-01,1117319,2650
7000278,2017-06-01,190031,400
7000278,2017-07-01,204142,430
7000278,2017-08-01,204142,430
7000278,2017-09-01,204142,430
7000278,2017-10-01,204142,430
7000278,2017-11-01,204142,430
7000278,2017-12-01,204142,430
7000278,2018-01-01,206642,440
7000278,2018-02-01,206642,440
7000278,2018-03-01,206642,440
7000278,2018-04-01,236046,510
7000278,2018-05-01,236046,510
7000278,2018-06-01,236046,510
7000278,2018-07-01,236046,510
7000278,2018-08-01,236046,510
7000278,2018-09-01,236046,510
7000278,2018-10-01,236046,510
7000282,2015-07-01,57420,100
7000282,2015-08-01,57420,100
7000282,2015-09-01,57420,100
7000282,2015-10-01,83880,150
7000282,2015-11-01,83880,150
7000282,2015-12-01,133860,250
7000282,2016-01-01,216180,425
7000282,2016-02-01,216180,425
7000282,2016-03-01,216180,425
7000282,2016-04-01,216180,425
7000282,2016-05-01,216180,425
7000282,2016-06-01,107840,225
7000282,2016-07-01,107840,225
7000282,2016-08-01,107840,225
7000282,2016-09-01,107840,225
7000282,2016-10-01,107840,225
7000282,2016-11-01,107840,225
7000282,2016-12-01,107840,225
7000282,2017-01-01,107840,225
7000282,2017-02-01,107840,225
7000282,2017-03-01,165801,350
7000282,2017-04-01,165801,350
7000282,2017-05-01,165801,350
7000282,2017-06-01,165801,350
7000282,2017-07-01,162524,350
7000282,2017-08-01,162524,350
7000282,2017-09-01,162524,350
7000282,2017-10-01,222500,470
7000282,2017-11-01,222500,470
7000282,2017-12-01,222500,470
7000282,2018-01-01,222500,470
7000282,2018-02-01,222500,470
7000282,2018-03-01,245248,520
7000282,2018-04-01,245248,520
7000282,2018-05-01,245248,520
7000282,2018-06-01,245248,520
7000282,2018-07-01,245921,520
7000282,2018-08-01,245921,520
7000282,2018-09-01,245921,520
7000282,2018-10-01,245921,520
7000283,2015-07-01,19140,50
7000283,2015-08-01,19140,50
7000283,2015-09-01,19140,50
7000283,2015-10-01,19140,50
7000283,2015-11-01,19140,50
7000283,2015-12-01,19140,50
7000283,2016-01-01,19140,50
7000283,2016-02-01,19140,50
7000283,2016-03-01,20904,55
7000283,2016-04-01,20904,55
7000283,2016-05-01,20904,55
7000283,2016-06-01,20904,55
7000283,2016-07-01,14620,25
7000283,2016-08-01,14620,25
7000283,2016-09-01,14620,25
7000283,2016-10-01,14620,25
7000283,2016-11-01,14620,25
7000283,2016-12-01,14620,25
7000283,2017-01-01,14620,25
7000283,2017-02-01,14620,25
7000283,2017-03-01,14620,25
7000283,2017-04-01,14620,25
7000283,2017-05-01,14620,25
7000283,2017-06-01,14620,25
7000283,2017-07-01,14620,25
7000283,2017-08-01,14351,20
7000283,2017-09-01,14351,20
7000283,2017-10-01,14351,20
7000283,2017-11-01,14351,20
7000283,2017-12-01,14351,20
7000283,2018-01-01,14351,20
7000283,2018-02-01,14351,20
7000283,2018-03-01,14351,20
7000283,2018-04-01,14351,20
7000283,2018-05-01,14351,20
7000283,2018-06-01,14351,20
7000283,2018-07-01,14351,20
7000283,2018-08-01,9617,12
7000283,2018-09-01,9617,12
7000283,2018-10-01,9617,12
7000290,2014-11-01,210295.01,4500
7000290,2014-12-01,210295.01,4500
7000290,2015-01-01,210295.01,4500
7000290,2015-02-01,210295.01,4500
7000290,2015-03-01,210295.01,4500
7000290,2015-04-01,210295.01,4500
7000290,2015-05-01,210295.01,4500
7000290,2015-06-01,210295.01,4500
7000290,2015-07-01,210295.01,4500
7000290,2015-08-01,210295.01,4500
7000290,2015-09-01,210295.01,4500
7000290,2015-10-01,210295.01,4500
7000290,2015-11-01,0,4500
7000290,2015-12-01,0,4500
7000290,2016-01-01,0,4500
7000290,2016-02-01,0,4500
7000290,2016-03-01,0,4500
7000290,2016-04-01,0,4500
7000290,2016-05-01,0,4500
7000290,2016-06-01,0,4500
7000290,2016-07-01,0,4500
7000290,2016-08-01,0,4500
7000290,2016-09-01,0,4500
7000291,2014-11-01,20228,100
7000291,2014-12-01,20228,100
7000291,2015-01-01,29903,150
7000291,2015-02-01,29903,150
7000291,2015-03-01,29903,150
7000291,2015-04-01,29903,150
7000291,2015-05-01,29903,150
7000291,2015-06-01,29903,150
7000291,2015-07-01,39578,200
7000291,2015-08-01,49253,250
7000291,2015-09-01,49253,250
7000291,2015-10-01,49253,250
7000291,2015-11-01,49025,250
7000291,2015-12-01,49025,250
7000291,2016-01-01,49025,250
7000291,2016-02-01,49025,250
7000291,2016-03-01,58700,300
7000291,2016-04-01,58700,300
7000291,2016-05-01,58700,300
7000291,2016-06-01,58700,300
7000291,2016-07-01,58700,300
7000291,2016-08-01,58700,300
7000291,2016-09-01,58700,300
7000291,2016-10-01,58700,299
7000291,2016-11-01,58700,299
7000291,2016-12-01,39133,200
7000291,2017-01-01,39133,200
7000291,2017-02-01,39133,200
7000291,2017-03-01,39133,200
7000291,2017-04-01,39133,200
7000291,2017-05-01,39133,200
7000291,2017-06-01,58483,300
7000291,2017-07-01,58483,300
7000291,2017-08-01,58483,300
7000291,2017-09-01,58483,300
7000291,2017-10-01,58483,300
7000291,2017-11-01,58483,300
7000291,2017-12-01,58483,300
7000291,2018-01-01,58483,300
7000291,2018-02-01,58483,300
7000291,2018-03-01,58483,300
7000291,2018-04-01,58483,300
7000291,2018-05-01,58483,300
7000291,2018-06-01,58483,300
7000291,2018-07-01,58483,300
7000291,2018-08-01,58483,300
7000291,2018-09-01,58483,300
7000291,2018-10-01,58483,300
7000295,2011-04-01,15480,25
7000295,2011-05-01,15480,25
7000295,2011-06-01,15480,25
7000295,2011-07-01,15480,25
7000295,2011-08-01,15480,25
7000295,2011-09-01,15480,25
7000295,2011-10-01,15480,25
7000295,2011-11-01,15480,25
7000295,2011-12-01,56713.5,110
7000295,2012-01-01,56713.5,110
7000295,2012-02-01,56713.5,110
7000295,2012-03-01,56713.5,110
7000295,2012-04-01,55423.5,110
7000295,2012-05-01,55423.5,110
7000295,2012-06-01,55423.5,110
7000295,2012-07-01,65125.5,130
7000295,2012-08-01,65125.5,130
7000295,2012-09-01,65125.5,130
7000295,2012-10-01,65125.5,130
7000295,2012-11-01,65125.5,130
7000295,2012-12-01,65125.5,130
7000295,2013-01-01,65125.5,130
7000295,2013-02-01,61869.229999999996,130
7000295,2013-03-01,61869.229999999996,130
7000295,2013-04-01,61869.229999999996,130
7000295,2013-05-01,61869.229999999996,130
7000295,2013-06-01,61869.229999999996,130
7000295,2013-07-01,61869.229999999996,130
7000295,2013-08-01,61869.229999999996,130
7000295,2013-09-01,61869.229999999996,130
7000295,2013-10-01,61869.229999999996,130
7000295,2013-11-01,61869.229999999996,130
7000295,2013-12-01,61869.229999999996,130
7000295,2014-01-01,61869.229999999996,130
7000295,2014-02-01,61869.229999999996,130
7000295,2014-03-01,61869.229999999996,130
7000295,2014-04-01,61869.229999999996,130
7000295,2014-05-01,61869.229999999996,130
7000295,2014-06-01,61869.229999999996,130
7000295,2014-07-01,61869.229999999996,130
7000295,2014-08-01,61869.229999999996,130
7000295,2014-09-01,61869.229999999996,130
7000295,2014-10-01,61869.229999999996,130
7000295,2014-11-01,61869.229999999996,130
7000295,2014-12-01,61869.229999999996,130
7000295,2015-01-01,61869.229999999996,130
7000295,2015-02-01,61869.229999999996,130
7000295,2015-03-01,61869.229999999996,130
7000295,2015-04-01,71645,135
7000295,2015-05-01,71645,135
7000295,2015-06-01,71645,135
7000295,2015-07-01,71645,135
7000295,2015-08-01,71645,135
7000295,2015-09-01,71645,135
7000295,2015-10-01,71645,135
7000295,2015-11-01,71645,135
7000295,2015-12-01,71645,135
7000295,2016-01-01,71645,135
7000295,2016-02-01,71645,135
7000295,2016-03-01,71645,135
7000295,2016-04-01,69457.5,135
7000295,2016-05-01,69457.5,135
7000295,2016-06-01,69457.5,135
7000295,2016-07-01,69457.5,135
7000295,2016-08-01,69457.5,135
7000295,2016-09-01,69457.5,135
7000304,2012-03-01,5580,15
7000304,2012-04-01,5580,15
7000304,2012-05-01,5580,15
7000304,2012-06-01,5580,15
7000304,2012-07-01,5580,15
7000304,2012-08-01,5580,15
7000304,2012-09-01,5580,15
7000304,2012-10-01,5580,15
7000304,2012-11-01,5580,15
7000304,2012-12-01,5580,15
7000304,2013-01-01,5580,15
7000304,2013-02-01,5580,15
7000304,2013-03-01,5580,15
7000304,2013-04-01,5580,15
7000304,2013-05-01,5580,15
7000304,2013-06-01,5580,15
7000304,2013-07-01,5580,15
7000304,2013-08-01,5580,15
7000304,2013-09-01,5580,15
7000304,2013-10-01,5580,15
7000304,2013-11-01,5580,15
7000304,2013-12-01,5580,15
7000304,2014-01-01,5580,15
7000304,2014-02-01,5580,15
7000304,2014-03-01,5580,15
7000304,2014-04-01,5580,15
7000304,2014-05-01,5580,15
7000304,2014-06-01,5580,15
7000304,2014-07-01,5580,15
7000304,2014-08-01,5580,15
7000304,2014-09-01,5580,15
7000304,2014-10-01,5580,15
7000304,2014-11-01,5580,15
7000304,2014-12-01,5580,15
7000304,2015-01-01,5580,15
7000304,2015-02-01,5580,15
7000304,2015-03-01,5580,15
7000304,2015-04-01,5580,15
7000304,2015-05-01,5580,15
7000304,2015-06-01,5580,15
7000304,2015-07-01,5580,15
7000304,2015-08-01,5580,15
7000304,2015-09-01,5580,15
7000304,2015-10-01,5580,15
7000304,2015-11-01,5580,15
7000304,2015-12-01,5580,15
7000304,2016-01-01,5580,15
7000304,2016-02-01,5580,15
7000304,2016-03-01,3840,8
7000304,2016-04-01,3840,8
7000304,2016-05-01,3840,8
7000304,2016-06-01,3840,8
7000304,2016-07-01,3840,8
7000304,2016-08-01,3840,8
7000304,2016-09-01,3840,8
7000304,2016-10-01,3840,8
7000304,2016-11-01,3840,8
7000304,2016-12-01,3840,8
7000304,2017-01-01,3840,8
7000304,2017-02-01,3840,8
7000304,2017-03-01,3840,8
7000313,2016-06-01,2e3,0
7000313,2016-07-01,2e3,0
7000313,2016-08-01,2e3,0
7000313,2016-09-01,2e3,0
7000313,2016-10-01,2500,0
7000313,2016-11-01,2500,0
7000313,2016-12-01,2500,0
7000313,2017-01-01,2500,0
7000313,2017-02-01,2500,0
7000313,2017-03-01,2500,0
7000313,2017-04-01,74096,200
7000313,2017-05-01,74096,200
7000313,2017-06-01,74096,200
7000313,2017-07-01,360565,1040
7000313,2017-08-01,360565,1040
7000313,2017-09-01,360565,1040
7000313,2017-10-01,360565,1040
7000313,2017-11-01,360565,1040
7000313,2017-12-01,360565,1040
7000313,2018-01-01,360565,1040
7000313,2018-02-01,360565,1040
7000313,2018-03-01,360565,1040
7000313,2018-04-01,360565,1040
7000313,2018-05-01,360565,1040
7000313,2018-06-01,360565,1040
7000313,2018-07-01,360565,1040
7000313,2018-08-01,360565,1040
7000313,2018-09-01,360565,1040
7000313,2018-10-01,360565,1040
7000320,2014-04-01,72188.13,150
7000320,2014-05-01,81547.91,170
7000320,2014-06-01,81547.91,170
7000320,2014-07-01,81547.91,170
7000320,2014-08-01,81547.91,170
7000320,2014-09-01,86227.8,180
7000320,2014-10-01,86227.8,180
7000320,2014-11-01,86227.8,180
7000320,2014-12-01,90907.69,190
7000320,2015-01-01,95587.58,200
7000320,2015-02-01,95587.58,200
7000320,2015-03-01,93678,200
7000320,2015-04-01,93678,200
7000320,2015-05-01,93678,200
7000320,2015-06-01,99558,210
7000320,2015-07-01,99558,210
7000320,2015-08-01,99558,210
7000320,2015-09-01,99558,210
7000320,2015-10-01,99558,210
7000320,2015-11-01,105438,220
7000320,2015-12-01,105438,220
7000320,2016-01-01,105438,220
7000320,2016-02-01,105438,220
7000320,2016-03-01,105438,220
7000320,2016-04-01,114037.5,235
7000320,2016-05-01,114037.5,235
7000320,2016-06-01,114037.5,235
7000320,2016-07-01,114037.5,235
7000320,2016-08-01,114037.5,235
7000320,2016-09-01,114037.5,235
7000320,2016-10-01,114038,235
7000320,2016-11-01,114038,235
7000320,2016-12-01,114038,235
7000320,2017-01-01,114038,235
7000320,2017-02-01,114038,235
7000320,2017-03-01,114038,235
7000320,2017-04-01,123501,260
7000320,2017-05-01,123501,260
7000320,2017-06-01,123501,260
7000320,2017-07-01,123501,260
7000320,2017-08-01,123501,260
7000320,2017-09-01,123501,260
7000320,2017-10-01,123501,260
7000320,2017-11-01,123501,260
7000320,2017-12-01,123501,260
7000320,2018-01-01,123501,260
7000320,2018-02-01,123501,260
7000320,2018-03-01,123501,260
7000321,2016-10-01,38925,500
7000321,2016-11-01,38925,500
7000321,2016-12-01,38925,500
7000321,2017-01-01,38925,500
7000321,2017-02-01,38925,500
7000321,2017-03-01,38925,500
7000321,2017-04-01,38925,500
7000321,2017-05-01,38925,500
7000321,2017-06-01,38925,500
7000321,2017-07-01,38925,500
7000329,2016-10-01,14068,68
7000329,2016-11-01,14068,68
7000329,2016-12-01,20316,98
7000329,2017-01-01,20316,98
7000329,2017-02-01,20316,98
7000329,2017-03-01,20316,98
7000329,2017-04-01,23715,100
7000329,2017-05-01,23715,100
7000329,2017-06-01,23715,100
7000329,2017-07-01,23715,100
7000329,2017-08-01,23715,100
7000329,2017-09-01,23715,100
7000329,2017-10-01,26847,115
7000329,2017-11-01,26847,115
7000329,2017-12-01,26847,115
7000329,2018-01-01,26847,115
7000329,2018-02-01,26847,115
7000329,2018-03-01,28930,125
7000329,2018-04-01,28922,125
7000329,2018-05-01,28922,125
7000329,2018-06-01,28922,125
7000329,2018-07-01,28922,125
7000329,2018-08-01,28922,125
7000329,2018-09-01,28922,125
7000329,2018-10-01,28922,125
7000351,2016-10-01,44608,85
7000351,2016-11-01,44608,85
7000351,2016-12-01,44608,85
7000351,2017-01-01,44608,85
7000351,2017-02-01,44608,85
7000351,2017-03-01,44608,85
7000351,2017-04-01,44608,85
7000351,2017-05-01,44608,85
7000351,2017-06-01,44608,85
7000351,2017-07-01,44608,85
7000351,2017-08-01,44608,85
7000351,2017-09-01,44608,85
7000351,2017-10-01,44608,85
7000351,2017-11-01,44608,85
7000351,2017-12-01,44608,85
7000351,2018-01-01,44608,85
7000351,2018-02-01,44608,85
7000351,2018-03-01,44608,85
7000351,2018-04-01,44608,85
7000351,2018-05-01,44608,85
7000351,2018-06-01,44608,85
